site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
FOS1 09DEC18 2009.9630 55183 1562 5  -68.3   -745 -0.471901  -7915510 -0.935891   158  0.819625 -0.0100 0.001025 0.001497 0.006024  0.005735  0.310019 -0.057378
FOS1 12APR28 2012.3231 56045 1685 6  -68.3   -745 -0.438270  -7915510 -0.911639   158  0.812092  0.0000 0.000506 0.000644 0.002801  0.178041  0.281769  0.064336
FOS1 12APR29 2012.3258 56046 1686 0  -68.3   -745 -0.438402  -7915510 -0.911127   158  0.817979  0.0000 0.000505 0.000661 0.002816  0.160853  0.295356  0.034585
FOS1 12APR30 2012.3285 56047 1686 1  -68.3   -745 -0.438829  -7915510 -0.910820   158  0.815082  0.0000 0.000507 0.000666 0.002840  0.158136  0.293017  0.042408
FOS1 12MAY02 2012.3340 56049 1686 3  -68.3   -745 -0.441149  -7915510 -0.912800   158  0.815652  0.0000 0.000967 0.001088 0.005674  0.184146  0.380472  0.025759
FOS1 12AUG12 2012.6133 56151 1701 0  -68.3   -745 -0.438737  -7915510 -0.909952   158  0.785617  0.0000 0.000951 0.001261 0.005226  0.196519  0.229208  0.095649
FOS1 12AUG13 2012.6160 56152 1701 1  -68.3   -745 -0.438056  -7915510 -0.907806   158  0.801048  0.0000 0.000826 0.001119 0.004372  0.235993  0.223732  0.080255
FOS1 12AUG14 2012.6188 56153 1701 2  -68.3   -745 -0.439448  -7915510 -0.909985   158  0.799681  0.0000 0.000908 0.001185 0.004666  0.219925  0.189036  0.050317
FOS1 12AUG20 2012.6352 56159 1702 1  -68.3   -745 -0.434622  -7915510 -0.908962   158  0.800176  0.0000 0.000898 0.001185 0.004692  0.207972  0.215385  0.077493
FOS1 12AUG24 2012.6461 56163 1702 5  -68.3   -745 -0.438553  -7915510 -0.906130   158  0.791593  0.0000 0.000829 0.001108 0.004450  0.221468  0.258181  0.053263
FOS1 12AUG27 2012.6543 56166 1703 1  -68.3   -745 -0.441305  -7915510 -0.907397   158  0.810571  0.0000 0.001024 0.001419 0.005736  0.239661  0.315260  0.070693
FOS1 12AUG29 2012.6598 56168 1703 3  -68.3   -745 -0.439483  -7915510 -0.908483   158  0.800665  0.0000 0.000997 0.001285 0.005203  0.178258  0.177781  0.079562
FOS1 12AUG30 2012.6626 56169 1703 4  -68.3   -745 -0.437907  -7915510 -0.906994   158  0.797355  0.0000 0.000899 0.001138 0.004717  0.188716  0.245176  0.062439
FOS1 12SEP01 2012.6680 56171 1703 6  -68.3   -745 -0.435648  -7915510 -0.907114   158  0.812390  0.0000 0.001002 0.001321 0.005336  0.170202  0.251429  0.066212
FOS1 12SEP02 2012.6708 56172 1704 0  -68.3   -745 -0.436874  -7915510 -0.905109   158  0.795458  0.0000 0.000786 0.001065 0.004284  0.176206  0.254956  0.026522
FOS1 12SEP03 2012.6735 56173 1704 1  -68.3   -745 -0.437522  -7915510 -0.905027   158  0.795043  0.0000 0.000829 0.001117 0.004573  0.242500  0.302625  0.052702
FOS1 12SEP04 2012.6762 56174 1704 2  -68.3   -745 -0.440891  -7915510 -0.903519   158  0.789036  0.0000 0.000799 0.001046 0.004471  0.172116  0.271714  0.026508
FOS1 12SEP05 2012.6790 56175 1704 3  -68.3   -745 -0.435533  -7915510 -0.905569   158  0.797252  0.0000 0.000627 0.000839 0.003384  0.167160  0.276080  0.044524
FOS1 12SEP06 2012.6817 56176 1704 4  -68.3   -745 -0.438466  -7915510 -0.904817   158  0.796844  0.0000 0.000621 0.000852 0.003386  0.158031  0.304954  0.031872
FOS1 12SEP07 2012.6845 56177 1704 5  -68.3   -745 -0.437835  -7915510 -0.905855   158  0.791289  0.0000 0.000667 0.000901 0.003674  0.187439  0.279633  0.041571
FOS1 12SEP08 2012.6872 56178 1704 6  -68.3   -745 -0.436697  -7915510 -0.904603   158  0.791873  0.0000 0.000571 0.000766 0.003167  0.137577  0.285798  0.059847
FOS1 12SEP09 2012.6899 56179 1705 0  -68.3   -745 -0.437497  -7915510 -0.906610   158  0.781945  0.0000 0.000504 0.000657 0.002759  0.185934  0.295616  0.057562
FOS1 12SEP10 2012.6927 56180 1705 1  -68.3   -745 -0.433329  -7915510 -0.905948   158  0.787195  0.0000 0.000751 0.001007 0.004056  0.167716  0.240722  0.065296
FOS1 12SEP12 2012.6982 56182 1705 3  -68.3   -745 -0.438616  -7915510 -0.904901   158  0.773063  0.0000 0.000804 0.001082 0.004317  0.158424  0.241263  0.059273
FOS1 12SEP13 2012.7009 56183 1705 4  -68.3   -745 -0.439262  -7915510 -0.908905   158  0.786054  0.0000 0.000940 0.001288 0.004987  0.156064  0.177439  0.121525
FOS1 12SEP15 2012.7064 56185 1705 6  -68.3   -745 -0.437027  -7915510 -0.906278   158  0.802369  0.0000 0.000820 0.001129 0.004732  0.177534  0.331985  0.040149
FOS1 12SEP16 2012.7091 56186 1706 0  -68.3   -745 -0.440305  -7915510 -0.908148   158  0.804065  0.0000 0.000735 0.000967 0.004075  0.161501  0.295867  0.063280
FOS1 12SEP17 2012.7118 56187 1706 1  -68.3   -745 -0.439141  -7915510 -0.908608   158  0.801854  0.0000 0.000726 0.000973 0.004121  0.164378  0.309745  0.032477
FOS1 12SEP18 2012.7146 56188 1706 2  -68.3   -745 -0.436842  -7915510 -0.906396   158  0.793098  0.0000 0.000581 0.000782 0.003217  0.140560  0.278805  0.053386
FOS1 12SEP19 2012.7173 56189 1706 3  -68.3   -745 -0.438188  -7915510 -0.906424   158  0.800205  0.0000 0.000586 0.000789 0.003245  0.159923  0.289688  0.076803
FOS1 12SEP20 2012.7201 56190 1706 4  -68.3   -745 -0.437532  -7915510 -0.911136   158  0.792209  0.0000 0.000508 0.000675 0.002779  0.172626  0.296084  0.037867
FOS1 12SEP21 2012.7228 56191 1706 5  -68.3   -745 -0.439323  -7915510 -0.910548   158  0.796571  0.0000 0.000505 0.000658 0.002783  0.167234  0.292005  0.051585
FOS1 12SEP22 2012.7255 56192 1706 6  -68.3   -745 -0.436843  -7915510 -0.907912   158  0.791504  0.0000 0.000501 0.000665 0.002819  0.150524  0.313953  0.041407
FOS1 12SEP23 2012.7283 56193 1707 0  -68.3   -745 -0.438285  -7915510 -0.908267   158  0.795526  0.0000 0.000504 0.000664 0.002821  0.140255  0.294969  0.031261
FOS1 12SEP24 2012.7310 56194 1707 1  -68.3   -745 -0.438301  -7915510 -0.906559   158  0.816926  0.0000 0.000521 0.000694 0.002864  0.155139  0.309027  0.058144
FOS1 12SEP25 2012.7337 56195 1707 2  -68.3   -745 -0.443387  -7915510 -0.904727   158  0.813806  0.0000 0.000533 0.000693 0.002912  0.159239  0.294390  0.057707
FOS1 12SEP26 2012.7365 56196 1707 3  -68.3   -745 -0.436939  -7915510 -0.909831   158  0.805740  0.0000 0.000512 0.000680 0.002831  0.172553  0.281871  0.060362
FOS1 12SEP27 2012.7392 56197 1707 4  -68.3   -745 -0.436444  -7915510 -0.909554   158  0.828333  0.0000 0.000507 0.000670 0.002840  0.158631  0.296722  0.053421
FOS1 12SEP28 2012.7420 56198 1707 5  -68.3   -745 -0.437929  -7915510 -0.906773   158  0.816719  0.0000 0.000515 0.000695 0.002939  0.163203  0.307219  0.047323
FOS1 12SEP29 2012.7447 56199 1707 6  -68.3   -745 -0.441040  -7915510 -0.906655   158  0.805069  0.0000 0.000506 0.000661 0.002832  0.160874  0.316220  0.048110
FOS1 12SEP30 2012.7474 56200 1708 0  -68.3   -745 -0.435999  -7915510 -0.908333   158  0.800223  0.0000 0.000507 0.000666 0.002826  0.159975  0.305626  0.053781
FOS1 12OCT01 2012.7502 56201 1708 1  -68.3   -745 -0.441121  -7915510 -0.908028   158  0.796009  0.0000 0.000523 0.000691 0.002855  0.200748  0.285917  0.097225
FOS1 12OCT02 2012.7529 56202 1708 2  -68.3   -745 -0.437683  -7915510 -0.907865   158  0.798334  0.0000 0.000503 0.000667 0.002788  0.159266  0.293010  0.043718
FOS1 12OCT03 2012.7556 56203 1708 3  -68.3   -745 -0.437396  -7915510 -0.907797   158  0.795613  0.0000 0.000502 0.000659 0.002793  0.165671  0.302753  0.053960
FOS1 12OCT04 2012.7584 56204 1708 4  -68.3   -745 -0.441006  -7915510 -0.905956   158  0.791680  0.0000 0.000511 0.000668 0.002830  0.165183  0.304513  0.038753
FOS1 12OCT05 2012.7611 56205 1708 5  -68.3   -745 -0.438921  -7915510 -0.907423   158  0.801303  0.0000 0.000510 0.000662 0.002835  0.157391  0.299736  0.047147
FOS1 12OCT06 2012.7639 56206 1708 6  -68.3   -745 -0.439116  -7915510 -0.909351   158  0.797516  0.0000 0.000510 0.000673 0.002819  0.161735  0.295762  0.040379
FOS1 12OCT07 2012.7666 56207 1709 0  -68.3   -745 -0.435745  -7915510 -0.904233   158  0.794523  0.0000 0.000502 0.000654 0.002741  0.177802  0.295355  0.043624
FOS1 12OCT08 2012.7693 56208 1709 1  -68.3   -745 -0.435968  -7915510 -0.907835   158  0.800005  0.0000 0.000497 0.000647 0.002739  0.177027  0.293854  0.071621
FOS1 12OCT09 2012.7721 56209 1709 2  -68.3   -745 -0.437162  -7915510 -0.903849   158  0.801460  0.0000 0.000502 0.000648 0.002752  0.166127  0.280446  0.052445
FOS1 12OCT10 2012.7748 56210 1709 3  -68.3   -745 -0.438701  -7915510 -0.904448   158  0.812873  0.0000 0.000504 0.000647 0.002775  0.161231  0.292570  0.038329
FOS1 12OCT11 2012.7775 56211 1709 4  -68.3   -745 -0.439460  -7915510 -0.907899   158  0.803374  0.0000 0.000498 0.000647 0.002789  0.155757  0.306525  0.030937
FOS1 12OCT12 2012.7803 56212 1709 5  -68.3   -745 -0.438891  -7915510 -0.906516   158  0.803086  0.0000 0.000503 0.000646 0.002744  0.167895  0.286623  0.040110
FOS1 12OCT13 2012.7830 56213 1709 6  -68.3   -745 -0.437540  -7915510 -0.906928   158  0.795620  0.0000 0.000495 0.000648 0.002744  0.164621  0.298208  0.043867
FOS1 12OCT14 2012.7858 56214 1710 0  -68.3   -745 -0.435262  -7915510 -0.905819   158  0.793267  0.0000 0.000498 0.000658 0.002747  0.179263  0.281171  0.034908
FOS1 12OCT15 2012.7885 56215 1710 1  -68.3   -745 -0.437215  -7915510 -0.903489   158  0.798174  0.0000 0.000503 0.000653 0.002766  0.164008  0.291436  0.030277
FOS1 12OCT16 2012.7912 56216 1710 2  -68.3   -745 -0.435940  -7915510 -0.906790   158  0.798091  0.0000 0.000507 0.000653 0.002793  0.157982  0.282543  0.033899
FOS1 12OCT17 2012.7940 56217 1710 3  -68.3   -745 -0.439631  -7915510 -0.909531   158  0.797951  0.0000 0.000511 0.000662 0.002828  0.171255  0.285123  0.048494
FOS1 12OCT18 2012.7967 56218 1710 4  -68.3   -745 -0.437509  -7915510 -0.906086   158  0.796748  0.0000 0.000504 0.000658 0.002800  0.170204  0.297830  0.042820
FOS1 12OCT19 2012.7995 56219 1710 5  -68.3   -745 -0.438091  -7915510 -0.909493   158  0.799530  0.0000 0.000506 0.000667 0.002804  0.158888  0.290741  0.030299
FOS1 12OCT20 2012.8022 56220 1710 6  -68.3   -745 -0.436396  -7915510 -0.906243   158  0.791799  0.0000 0.000506 0.000663 0.002794  0.177319  0.271212  0.040177
FOS1 12OCT21 2012.8049 56221 1711 0  -68.3   -745 -0.435465  -7915510 -0.906801   158  0.800769  0.0000 0.000510 0.000669 0.002831  0.173996  0.282007  0.037017
FOS1 12OCT22 2012.8077 56222 1711 1  -68.3   -745 -0.437685  -7915510 -0.908577   158  0.808211  0.0000 0.000513 0.000685 0.002864  0.172571  0.283304  0.037204
FOS1 12OCT23 2012.8104 56223 1711 2  -68.3   -745 -0.437617  -7915510 -0.906717   158  0.805997  0.0000 0.000507 0.000666 0.002799  0.169057  0.285507  0.024417
FOS1 12OCT24 2012.8131 56224 1711 3  -68.3   -745 -0.436873  -7915510 -0.907174   158  0.804584  0.0000 0.000506 0.000672 0.002805  0.159766  0.299155  0.009933
FOS1 12OCT25 2012.8159 56225 1711 4  -68.3   -745 -0.438497  -7915510 -0.907307   158  0.800158  0.0000 0.000503 0.000665 0.002792  0.155029  0.282046  0.023381
FOS1 12OCT26 2012.8186 56226 1711 5  -68.3   -745 -0.438502  -7915510 -0.907211   158  0.796328  0.0000 0.000506 0.000669 0.002839  0.158531  0.283241  0.038694
FOS1 12OCT27 2012.8214 56227 1711 6  -68.3   -745 -0.434835  -7915510 -0.904156   158  0.798457  0.0000 0.000510 0.000668 0.002838  0.163724  0.288985  0.015550
FOS1 12OCT28 2012.8241 56228 1712 0  -68.3   -745 -0.437760  -7915510 -0.908529   158  0.799938  0.0000 0.000510 0.000677 0.002869  0.160985  0.299523  0.018148
FOS1 12OCT29 2012.8268 56229 1712 1  -68.3   -745 -0.435610  -7915510 -0.908735   158  0.796471  0.0000 0.000510 0.000678 0.002862  0.141697  0.300110  0.019087
FOS1 12OCT30 2012.8296 56230 1712 2  -68.3   -745 -0.435454  -7915510 -0.909746   158  0.795094  0.0000 0.000540 0.000705 0.002990  0.168827  0.271443  0.026838
FOS1 12OCT31 2012.8323 56231 1712 3  -68.3   -745 -0.435155  -7915510 -0.907811   158  0.795821  0.0000 0.000524 0.000707 0.002907  0.151171  0.271656  0.028086
FOS1 12NOV01 2012.8350 56232 1712 4  -68.3   -745 -0.434333  -7915510 -0.906972   158  0.795330  0.0000 0.000528 0.000710 0.002942  0.159691  0.271434  0.040753
FOS1 12NOV02 2012.8378 56233 1712 5  -68.3   -745 -0.432842  -7915510 -0.907471   158  0.801208  0.0000 0.000515 0.000695 0.002884  0.153026  0.268910  0.037736
FOS1 12NOV03 2012.8405 56234 1712 6  -68.3   -745 -0.438470  -7915510 -0.907936   158  0.796976  0.0000 0.000515 0.000693 0.002884  0.161499  0.287410  0.032208
FOS1 12NOV04 2012.8433 56235 1713 0  -68.3   -745 -0.438349  -7915510 -0.907347   158  0.789344  0.0000 0.000519 0.000685 0.002890  0.160705  0.295797  0.031702
FOS1 12NOV05 2012.8460 56236 1713 1  -68.3   -745 -0.435754  -7915510 -0.902836   158  0.801808  0.0000 0.000520 0.000689 0.002881  0.182701  0.291223  0.053718
FOS1 12NOV06 2012.8487 56237 1713 2  -68.3   -745 -0.436572  -7915510 -0.906026   158  0.798862  0.0000 0.000520 0.000694 0.002852  0.176708  0.270263  0.050464
FOS1 12NOV07 2012.8515 56238 1713 3  -68.3   -745 -0.435006  -7915510 -0.908287   158  0.804251  0.0000 0.000517 0.000701 0.002890  0.159565  0.290666  0.032974
FOS1 12NOV08 2012.8542 56239 1713 4  -68.3   -745 -0.434860  -7915510 -0.905543   158  0.800972  0.0000 0.000518 0.000693 0.002918  0.148886  0.305716  0.025790
FOS1 12NOV09 2012.8569 56240 1713 5  -68.3   -745 -0.434667  -7915510 -0.906121   158  0.799046  0.0000 0.000522 0.000697 0.002903  0.175406  0.287231  0.030296
FOS1 12NOV10 2012.8597 56241 1713 6  -68.3   -745 -0.435164  -7915510 -0.907427   158  0.795462  0.0000 0.000521 0.000690 0.002907  0.141106  0.299984  0.006489
FOS1 12NOV11 2012.8624 56242 1714 0  -68.3   -745 -0.438424  -7915510 -0.904482   158  0.792978  0.0000 0.000514 0.000688 0.002872  0.150301  0.292341  0.016854
FOS1 12NOV12 2012.8652 56243 1714 1  -68.3   -745 -0.435653  -7915510 -0.906659   158  0.800340  0.0000 0.000521 0.000698 0.002945  0.156741  0.295177  0.023400
FOS1 12NOV13 2012.8679 56244 1714 2  -68.3   -745 -0.431224  -7915510 -0.908312   158  0.796687  0.0000 0.000527 0.000679 0.003021  0.170312  0.322890  0.058047
FOS1 12NOV14 2012.8706 56245 1714 3  -68.3   -745 -0.434483  -7915510 -0.908209   158  0.798020  0.0000 0.000525 0.000703 0.002871  0.185372  0.299549  0.079298
FOS1 12NOV15 2012.8734 56246 1714 4  -68.3   -745 -0.432664  -7915510 -0.903429   158  0.802703  0.0000 0.000515 0.000680 0.002894  0.181280  0.294381  0.063178
FOS1 12NOV16 2012.8761 56247 1714 5  -68.3   -745 -0.435361  -7915510 -0.906494   158  0.794235  0.0000 0.000510 0.000678 0.002884  0.149757  0.287142  0.036560
FOS1 12NOV17 2012.8789 56248 1714 6  -68.3   -745 -0.433846  -7915510 -0.910638   158  0.799852  0.0000 0.000520 0.000677 0.002868  0.165651  0.300424  0.010507
FOS1 12NOV18 2012.8816 56249 1715 0  -68.3   -745 -0.432400  -7915510 -0.905493   158  0.809397  0.0000 0.000799 0.001012 0.004450  0.173229  0.280729  0.016106
FOS1 12NOV30 2012.9144 56261 1716 5  -68.3   -745 -0.436759  -7915510 -0.906687   158  0.793092  0.0000 0.000507 0.000661 0.002759  0.180911  0.267412  0.048989
FOS1 12DEC01 2012.9172 56262 1716 6  -68.3   -745 -0.440796  -7915510 -0.898802   158  0.796899  0.0000 0.000507 0.000657 0.002780  0.165186  0.277680  0.052538
FOS1 12DEC02 2012.9199 56263 1717 0  -68.3   -745 -0.436129  -7915510 -0.903071   158  0.801694  0.0000 0.000510 0.000663 0.002831  0.174095  0.293805  0.062160
FOS1 12DEC03 2012.9227 56264 1717 1  -68.3   -745 -0.436594  -7915510 -0.904644   158  0.796954  0.0000 0.000518 0.000688 0.002869  0.157207  0.307709  0.002535
FOS1 12DEC04 2012.9254 56265 1717 2  -68.3   -745 -0.434673  -7915510 -0.902516   158  0.799804  0.0000 0.000513 0.000677 0.002849  0.144957  0.295339  0.007766
FOS1 12DEC05 2012.9281 56266 1717 3  -68.3   -745 -0.433474  -7915510 -0.903676   158  0.801009  0.0000 0.000518 0.000682 0.002871  0.156338  0.289682  0.032487
FOS1 12DEC06 2012.9309 56267 1717 4  -68.3   -745 -0.435467  -7915510 -0.902397   158  0.796999  0.0000 0.000527 0.000696 0.002861  0.153353  0.264602  0.020451
FOS1 12DEC07 2012.9336 56268 1717 5  -68.3   -745 -0.432160  -7915510 -0.904163   158  0.794987  0.0000 0.000527 0.000696 0.002890  0.147905  0.288081  0.024157
FOS1 12DEC08 2012.9363 56269 1717 6  -68.3   -745 -0.433881  -7915510 -0.904866   158  0.798213  0.0000 0.000516 0.000681 0.002866  0.161950  0.304507  0.018526
FOS1 12DEC09 2012.9391 56270 1718 0  -68.3   -745 -0.431968  -7915510 -0.904073   158  0.798951  0.0000 0.000510 0.000672 0.002847  0.162321  0.295736  0.036116
FOS1 12DEC10 2012.9418 56271 1718 1  -68.3   -745 -0.434631  -7915510 -0.904305   158  0.799394  0.0000 0.000509 0.000670 0.002825  0.165245  0.278947  0.043339
FOS1 12DEC11 2012.9446 56272 1718 2  -68.3   -745 -0.436087  -7915510 -0.901956   158  0.795475  0.0000 0.000511 0.000682 0.002832  0.162365  0.276575  0.041828
FOS1 12DEC12 2012.9473 56273 1718 3  -68.3   -745 -0.437166  -7915510 -0.903941   158  0.796077  0.0000 0.000526 0.000702 0.002878  0.159431  0.254040  0.045446
FOS1 12DEC13 2012.9500 56274 1718 4  -68.3   -745 -0.431937  -7915510 -0.903655   158  0.804169  0.0000 0.000534 0.000712 0.002868  0.180246  0.248252  0.042509
FOS1 12DEC14 2012.9528 56275 1718 5  -68.3   -745 -0.434598  -7915510 -0.902514   158  0.802462  0.0000 0.000509 0.000676 0.002802  0.162280  0.284468  0.028790
FOS1 12DEC15 2012.9555 56276 1718 6  -68.3   -745 -0.436423  -7915510 -0.904490   158  0.806198  0.0000 0.000514 0.000677 0.002847  0.170593  0.292831  0.043329
FOS1 12DEC16 2012.9582 56277 1719 0  -68.3   -745 -0.436850  -7915510 -0.902029   158  0.803189  0.0000 0.000513 0.000673 0.002830  0.158329  0.281539  0.034057
FOS1 12DEC17 2012.9610 56278 1719 1  -68.3   -745 -0.432364  -7915510 -0.904017   158  0.795446  0.0000 0.000532 0.000691 0.002846  0.163069  0.257288  0.036638
FOS1 12DEC18 2012.9637 56279 1719 2  -68.3   -745 -0.430983  -7915510 -0.904638   158  0.801822  0.0000 0.000533 0.000707 0.002862  0.160624  0.257432  0.031626
FOS1 12DEC19 2012.9665 56280 1719 3  -68.3   -745 -0.434106  -7915510 -0.906100   158  0.806995  0.0000 0.000512 0.000667 0.002822  0.168720  0.289513  0.041904
FOS1 12DEC20 2012.9692 56281 1719 4  -68.3   -745 -0.430635  -7915510 -0.905390   158  0.800068  0.0000 0.000521 0.000691 0.002861  0.179921  0.294352  0.039037
FOS1 12DEC21 2012.9719 56282 1719 5  -68.3   -745 -0.433255  -7915510 -0.905202   158  0.806748  0.0000 0.000518 0.000684 0.002855  0.173056  0.295290  0.037275
FOS1 12DEC22 2012.9747 56283 1719 6  -68.3   -745 -0.433462  -7915510 -0.904806   158  0.806852  0.0000 0.000518 0.000678 0.002809  0.183938  0.267725  0.043148
FOS1 12DEC23 2012.9774 56284 1720 0  -68.3   -745 -0.434561  -7915510 -0.900667   158  0.798667  0.0000 0.000524 0.000686 0.002856  0.173634  0.278912  0.040774
FOS1 12DEC24 2012.9802 56285 1720 1  -68.3   -745 -0.432124  -7915510 -0.907297   158  0.800412  0.0000 0.000514 0.000676 0.002816  0.166323  0.269151  0.055044
FOS1 12DEC25 2012.9829 56286 1720 2  -68.3   -745 -0.433659  -7915510 -0.906809   158  0.811436  0.0000 0.000516 0.000675 0.002848  0.152943  0.294971  0.023011
FOS1 12DEC26 2012.9856 56287 1720 3  -68.3   -745 -0.435777  -7915510 -0.908392   158  0.803634  0.0000 0.000512 0.000677 0.002827  0.170018  0.278909  0.048567
FOS1 12DEC27 2012.9884 56288 1720 4  -68.3   -745 -0.433494  -7915510 -0.904050   158  0.808033  0.0000 0.000518 0.000684 0.002859  0.162455  0.281099  0.032156
FOS1 12DEC28 2012.9911 56289 1720 5  -68.3   -745 -0.430791  -7915510 -0.903356   158  0.802402  0.0000 0.000515 0.000673 0.002821  0.167492  0.275573  0.043600
FOS1 12DEC29 2012.9938 56290 1720 6  -68.3   -745 -0.432357  -7915510 -0.906360   158  0.806794  0.0000 0.000516 0.000670 0.002842  0.151812  0.271919  0.053198
FOS1 12DEC30 2012.9966 56291 1721 0  -68.3   -745 -0.435591  -7915510 -0.903801   158  0.804717  0.0000 0.000514 0.000677 0.002851  0.149136  0.279332  0.048271
FOS1 12DEC31 2012.9993 56292 1721 1  -68.3   -745 -0.432903  -7915510 -0.906652   158  0.806593  0.0000 0.000514 0.000682 0.002832  0.176140  0.279950  0.067426
FOS1 13JAN01 2013.0021 56293 1721 2  -68.3   -745 -0.436008  -7915510 -0.906278   158  0.807513  0.0000 0.000521 0.000678 0.002846  0.164172  0.271764  0.055339
FOS1 13JAN02 2013.0048 56294 1721 3  -68.3   -745 -0.433619  -7915510 -0.906421   158  0.806181  0.0000 0.000516 0.000689 0.002806  0.158528  0.269705  0.048392
FOS1 13JAN03 2013.0075 56295 1721 4  -68.3   -745 -0.430519  -7915510 -0.902585   158  0.800597  0.0000 0.000521 0.000682 0.002843  0.144087  0.270256  0.049463
FOS1 13JAN04 2013.0103 56296 1721 5  -68.3   -745 -0.434877  -7915510 -0.907212   158  0.799537  0.0000 0.000515 0.000680 0.002871  0.143447  0.289852  0.054226
FOS1 13JAN05 2013.0130 56297 1721 6  -68.3   -745 -0.431346  -7915510 -0.901277   158  0.808925  0.0000 0.000514 0.000693 0.002839  0.172038  0.276473  0.052975
FOS1 13JAN06 2013.0157 56298 1722 0  -68.3   -745 -0.428952  -7915510 -0.902698   158  0.807684  0.0000 0.000514 0.000682 0.002822  0.169954  0.276504  0.043978
FOS1 13JAN07 2013.0185 56299 1722 1  -68.3   -745 -0.432177  -7915510 -0.901086   158  0.803130  0.0000 0.000512 0.000676 0.002815  0.164535  0.263713  0.048555
FOS1 13JAN08 2013.0212 56300 1722 2  -68.3   -745 -0.429861  -7915510 -0.904525   158  0.803329  0.0000 0.000510 0.000701 0.002801  0.163837  0.253990  0.057318
FOS1 13JAN09 2013.0240 56301 1722 3  -68.3   -745 -0.432134  -7915510 -0.903910   158  0.807920  0.0000 0.000517 0.000683 0.002873  0.146143  0.282624  0.051868
FOS1 13JAN10 2013.0267 56302 1722 4  -68.3   -745 -0.429176  -7915510 -0.903070   158  0.809088  0.0000 0.000542 0.000705 0.002916  0.147076  0.269479  0.060148
FOS1 13JAN11 2013.0294 56303 1722 5  -68.3   -745 -0.429030  -7915510 -0.904314   158  0.813832  0.0000 0.000516 0.000688 0.002828  0.173778  0.263955  0.059060
FOS1 13JAN12 2013.0322 56304 1722 6  -68.3   -745 -0.427910  -7915510 -0.907842   158  0.803457  0.0000 0.000517 0.000692 0.002834  0.182731  0.272336  0.060032
FOS1 13JAN13 2013.0349 56305 1723 0  -68.3   -745 -0.431152  -7915510 -0.909014   158  0.804365  0.0000 0.000513 0.000691 0.002789  0.170334  0.261377  0.049598
FOS1 13JAN14 2013.0376 56306 1723 1  -68.3   -745 -0.429991  -7915510 -0.906008   158  0.799086  0.0000 0.000514 0.000676 0.002843  0.154502  0.272163  0.061899
FOS1 13JAN15 2013.0404 56307 1723 2  -68.3   -745 -0.428341  -7915510 -0.905069   158  0.808924  0.0000 0.000520 0.000682 0.002863  0.166933  0.281674  0.059274
FOS1 13JAN16 2013.0431 56308 1723 3  -68.3   -745 -0.429263  -7915510 -0.899622   158  0.802714  0.0000 0.000523 0.000698 0.002922  0.183545  0.274841  0.060592
FOS1 13JAN17 2013.0459 56309 1723 4  -68.3   -745 -0.429597  -7915510 -0.902009   158  0.807008  0.0000 0.000525 0.000687 0.002916  0.181005  0.273837  0.047244
FOS1 13JAN18 2013.0486 56310 1723 5  -68.3   -745 -0.430012  -7915510 -0.906365   158  0.797334  0.0000 0.000504 0.000679 0.002767  0.172062  0.254015  0.078936
FOS1 13JAN19 2013.0513 56311 1723 6  -68.3   -745 -0.426406  -7915510 -0.904458   158  0.801350  0.0000 0.000511 0.000685 0.002805  0.164882  0.264814  0.057901
FOS1 13JAN20 2013.0541 56312 1724 0  -68.3   -745 -0.429291  -7915510 -0.902455   158  0.799327  0.0000 0.000516 0.000686 0.002840  0.155539  0.272582  0.044698
FOS1 13JAN21 2013.0568 56313 1724 1  -68.3   -745 -0.427509  -7915510 -0.905898   158  0.802249  0.0000 0.000517 0.000689 0.002862  0.170525  0.282873  0.062041
FOS1 13JAN22 2013.0595 56314 1724 2  -68.3   -745 -0.427396  -7915510 -0.904347   158  0.802702  0.0000 0.000509 0.000666 0.002793  0.164096  0.262314  0.075867
FOS1 13JAN23 2013.0623 56315 1724 3  -68.3   -745 -0.425622  -7915510 -0.902812   158  0.803388  0.0000 0.000541 0.000702 0.002901  0.180653  0.286492  0.067975
FOS1 13JAN24 2013.0650 56316 1724 4  -68.3   -745 -0.426278  -7915510 -0.901167   158  0.807365  0.0000 0.000532 0.000696 0.002854  0.166173  0.279863  0.071190
FOS1 13JAN25 2013.0678 56317 1724 5  -68.3   -745 -0.424421  -7915510 -0.905923   158  0.793175  0.0000 0.000508 0.000668 0.002800  0.158878  0.266131  0.072413
FOS1 13JAN26 2013.0705 56318 1724 6  -68.3   -745 -0.427348  -7915510 -0.902036   158  0.798503  0.0000 0.000515 0.000690 0.002834  0.166403  0.268974  0.066401
FOS1 13JAN27 2013.0732 56319 1725 0  -68.3   -745 -0.430304  -7915510 -0.903135   158  0.809401  0.0000 0.000508 0.000661 0.002789  0.164127  0.266816  0.075299
FOS1 13JAN28 2013.0760 56320 1725 1  -68.3   -745 -0.430559  -7915510 -0.901872   158  0.818061  0.0000 0.000508 0.000680 0.002775  0.175765  0.266999  0.063314
FOS1 13JAN29 2013.0787 56321 1725 2  -68.3   -745 -0.430386  -7915510 -0.900729   158  0.806521  0.0000 0.000513 0.000683 0.002778  0.177367  0.272162  0.048716
