site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
JON4 12OCT26 2012.8186 56226 1711 5  151.5   -488 -0.019040  -3034791 -0.077334   422  0.635716  0.0000 0.000500 0.000583 0.002124 -0.072925 -0.134919  0.121624
JON4 17MAY19 2017.3799 57892 1949 5  151.5   -488  0.073355  -3034791  0.197985   422  0.660855  0.0000 0.000508 0.000556 0.002032 -0.011359 -0.036162  0.190776
JON4 17MAY20 2017.3826 57893 1949 6  151.5   -488  0.080766  -3034791  0.193331   422  0.663626  0.0000 0.000503 0.000543 0.001988 -0.031192 -0.056292  0.192721
JON4 17MAY21 2017.3854 57894 1950 0  151.5   -488  0.080322  -3034791  0.191781   422  0.669166  0.0000 0.000492 0.000528 0.001919 -0.033174 -0.052447  0.161352
JON4 17MAY22 2017.3881 57895 1950 1  151.5   -488  0.077357  -3034791  0.195147   422  0.659025  0.0000 0.000497 0.000527 0.001944 -0.033425 -0.054534  0.174183
JON4 17MAY23 2017.3908 57896 1950 2  151.5   -488  0.076677  -3034791  0.194254   422  0.664422  0.0000 0.000498 0.000534 0.001949 -0.024491 -0.042959  0.174907
JON4 17MAY24 2017.3936 57897 1950 3  151.5   -488  0.076190  -3034791  0.196562   422  0.666644  0.0000 0.000499 0.000531 0.001955 -0.032813 -0.062692  0.174138
JON4 17MAY26 2017.3990 57899 1950 5  151.5   -488  0.076569  -3034791  0.196511   422  0.662169  0.0000 0.000500 0.000540 0.001959 -0.035014 -0.070545  0.155142
JON4 17MAY27 2017.4018 57900 1950 6  151.5   -488  0.076622  -3034791  0.196483   422  0.662940  0.0000 0.000490 0.000527 0.001904 -0.031241 -0.050675  0.156855
JON4 17MAY28 2017.4045 57901 1951 0  151.5   -488  0.073754  -3034791  0.194214   422  0.666881  0.0000 0.000502 0.000537 0.001978 -0.033299 -0.078335  0.156218
JON4 17MAY29 2017.4073 57902 1951 1  151.5   -488  0.077003  -3034791  0.194669   422  0.662253  0.0000 0.000514 0.000542 0.001994 -0.042489 -0.079408  0.174790
JON4 17MAY30 2017.4100 57903 1951 2  151.5   -488  0.078473  -3034791  0.194447   422  0.663059  0.0000 0.000500 0.000545 0.001949 -0.033772 -0.069912  0.167670
JON4 17MAY31 2017.4127 57904 1951 3  151.5   -488  0.077704  -3034791  0.195910   422  0.657544  0.0000 0.000506 0.000541 0.001953 -0.041856 -0.073687  0.154418
JON4 17JUN01 2017.4155 57905 1951 4  151.5   -488  0.077582  -3034791  0.196662   422  0.667728  0.0000 0.000493 0.000529 0.001913 -0.039752 -0.064793  0.153352
JON4 17JUN02 2017.4182 57906 1951 5  151.5   -488  0.075760  -3034791  0.198157   422  0.659568  0.0000 0.000513 0.000546 0.001963 -0.069589 -0.083911  0.152474
JON4 17JUN03 2017.4209 57907 1951 6  151.5   -488  0.077748  -3034791  0.195742   422  0.665344  0.0000 0.000494 0.000528 0.001923 -0.031348 -0.048508  0.169909
JON4 17JUN04 2017.4237 57908 1952 0  151.5   -488  0.073339  -3034791  0.195601   422  0.660902  0.0000 0.000502 0.000534 0.001934 -0.033507 -0.067826  0.150699
JON4 17JUN05 2017.4264 57909 1952 1  151.5   -488  0.074274  -3034791  0.198646   422  0.659081  0.0000 0.000492 0.000528 0.001898 -0.036855 -0.061923  0.161052
JON4 17JUN06 2017.4292 57910 1952 2  151.5   -488  0.074107  -3034791  0.197553   422  0.656432  0.0000 0.000489 0.000528 0.001896 -0.023179 -0.067888  0.152337
JON4 17JUN07 2017.4319 57911 1952 3  151.5   -488  0.077050  -3034791  0.198281   422  0.660915  0.0000 0.000504 0.000542 0.001944 -0.038423 -0.057362  0.150753
JON4 17JUN08 2017.4346 57912 1952 4  151.5   -488  0.072732  -3034791  0.197480   422  0.664378  0.0000 0.000505 0.000546 0.001971 -0.023995 -0.040298  0.152976
JON4 17JUN09 2017.4374 57913 1952 5  151.5   -488  0.075470  -3034791  0.195430   422  0.657175  0.0000 0.000505 0.000533 0.001967 -0.038523 -0.081806  0.169574
JON4 17JUN10 2017.4401 57914 1952 6  151.5   -488  0.074823  -3034791  0.197739   422  0.661167  0.0000 0.000501 0.000538 0.001944 -0.032713 -0.075178  0.153978
JON4 17JUN11 2017.4428 57915 1953 0  151.5   -488  0.074441  -3034791  0.196899   422  0.657170  0.0000 0.000498 0.000533 0.001940 -0.043376 -0.056102  0.155443
JON4 17JUN12 2017.4456 57916 1953 1  151.5   -488  0.077163  -3034791  0.195280   422  0.658778  0.0000 0.000499 0.000534 0.001932 -0.043927 -0.078266  0.158184
JON4 17JUN13 2017.4483 57917 1953 2  151.5   -488  0.074621  -3034791  0.198077   422  0.657997  0.0000 0.000496 0.000528 0.001916 -0.037485 -0.077067  0.157392
JON4 17JUN14 2017.4511 57918 1953 3  151.5   -488  0.074937  -3034791  0.196398   422  0.661969  0.0000 0.000497 0.000535 0.001941 -0.020290 -0.046492  0.149150
JON4 17JUN15 2017.4538 57919 1953 4  151.5   -488  0.074681  -3034791  0.197212   422  0.663763  0.0000 0.000513 0.000545 0.001966 -0.019585 -0.069521  0.171477
JON4 17JUN16 2017.4565 57920 1953 5  151.5   -488  0.076069  -3034791  0.197216   422  0.662623  0.0000 0.000511 0.000542 0.001956 -0.020758 -0.061032  0.157764
JON4 17JUN17 2017.4593 57921 1953 6  151.5   -488  0.077354  -3034791  0.198364   422  0.665303  0.0000 0.000494 0.000535 0.001908 -0.039659 -0.076351  0.161215
JON4 17JUN18 2017.4620 57922 1954 0  151.5   -488  0.074463  -3034791  0.195930   422  0.654693  0.0000 0.000491 0.000522 0.001892 -0.034820 -0.068560  0.151759
JON4 17JUN19 2017.4648 57923 1954 1  151.5   -488  0.076663  -3034791  0.196149   422  0.662439  0.0000 0.000495 0.000528 0.001923 -0.041028 -0.076439  0.171567
JON4 17JUN20 2017.4675 57924 1954 2  151.5   -488  0.077011  -3034791  0.196089   422  0.657044  0.0000 0.000494 0.000531 0.001918 -0.021297 -0.048416  0.157202
JON4 17JUN21 2017.4702 57925 1954 3  151.5   -488  0.077247  -3034791  0.198166   422  0.661543  0.0000 0.000493 0.000535 0.001893 -0.018208 -0.054090  0.151141
JON4 17JUN22 2017.4730 57926 1954 4  151.5   -488  0.075713  -3034791  0.198395   422  0.662937  0.0000 0.000492 0.000531 0.001906 -0.043709 -0.083462  0.162367
JON4 17JUN23 2017.4757 57927 1954 5  151.5   -488  0.075068  -3034791  0.199229   422  0.670583  0.0000 0.000495 0.000533 0.001921 -0.030334 -0.079718  0.163201
JON4 17JUN24 2017.4784 57928 1954 6  151.5   -488  0.078260  -3034791  0.198900   422  0.664180  0.0000 0.000492 0.000531 0.001895 -0.039100 -0.081987  0.155902
JON4 17JUN25 2017.4812 57929 1955 0  151.5   -488  0.075730  -3034791  0.196537   422  0.666546  0.0000 0.000494 0.000539 0.001907 -0.019298 -0.071034  0.137865
JON4 17JUN26 2017.4839 57930 1955 1  151.5   -488  0.077786  -3034791  0.198320   422  0.663872  0.0000 0.000493 0.000531 0.001906 -0.031720 -0.066431  0.149927
JON4 17JUN27 2017.4867 57931 1955 2  151.5   -488  0.078649  -3034791  0.201646   422  0.667556  0.0000 0.000492 0.000538 0.001923 -0.016543 -0.045398  0.167839
JON4 17JUN28 2017.4894 57932 1955 3  151.5   -488  0.077122  -3034791  0.197615   422  0.669277  0.0000 0.000498 0.000535 0.001918 -0.043941 -0.055677  0.142687
JON4 17JUN29 2017.4921 57933 1955 4  151.5   -488  0.080570  -3034791  0.197847   422  0.661419  0.0000 0.000499 0.000528 0.001950 -0.043735 -0.083874  0.169964
JON4 17JUN30 2017.4949 57934 1955 5  151.5   -488  0.078433  -3034791  0.200584   422  0.657213  0.0000 0.000492 0.000527 0.001914 -0.024295 -0.080980  0.158382
JON4 17JUL01 2017.4976 57935 1955 6  151.5   -488  0.075426  -3034791  0.200769   422  0.662294  0.0000 0.000495 0.000530 0.001928 -0.030098 -0.066846  0.169163
JON4 17JUL02 2017.5003 57936 1956 0  151.5   -488  0.078196  -3034791  0.200419   422  0.665301  0.0000 0.000492 0.000534 0.001906 -0.027394 -0.055935  0.162570
JON4 17JUL03 2017.5031 57937 1956 1  151.5   -488  0.076911  -3034791  0.203515   422  0.669106  0.0000 0.000501 0.000529 0.001948 -0.026454 -0.085768  0.164909
JON4 17JUL04 2017.5058 57938 1956 2  151.5   -488  0.078123  -3034791  0.203819   422  0.670970  0.0000 0.000495 0.000536 0.001928 -0.030774 -0.066932  0.162349
JON4 17JUL05 2017.5086 57939 1956 3  151.5   -488  0.078861  -3034791  0.200563   422  0.661990  0.0000 0.000492 0.000530 0.001910 -0.029854 -0.076301  0.157151
JON4 17JUL06 2017.5113 57940 1956 4  151.5   -488  0.077546  -3034791  0.198497   422  0.674471  0.0000 0.000508 0.000553 0.001996 -0.064335 -0.096738  0.167071
JON4 17JUL07 2017.5140 57941 1956 5  151.5   -488  0.076753  -3034791  0.200050   422  0.661678  0.0000 0.000504 0.000541 0.001967 -0.077478 -0.116006  0.171737
JON4 17JUL08 2017.5168 57942 1956 6  151.5   -488  0.076924  -3034791  0.201813   422  0.662505  0.0000 0.000489 0.000525 0.001886 -0.029664 -0.068778  0.152861
JON4 17JUL09 2017.5195 57943 1957 0  151.5   -488  0.078836  -3034791  0.202324   422  0.669566  0.0000 0.000523 0.000561 0.002039 -0.022249 -0.039073  0.150118
JON4 17JUL10 2017.5222 57944 1957 1  151.5   -488  0.077919  -3034791  0.200400   422  0.667353  0.0000 0.000499 0.000533 0.001944 -0.026877 -0.085422  0.158093
JON4 17JUL11 2017.5250 57945 1957 2  151.5   -488  0.078545  -3034791  0.200738   422  0.659637  0.0000 0.000506 0.000540 0.001955  0.010718 -0.033988  0.149593
JON4 17JUL12 2017.5277 57946 1957 3  151.5   -488  0.076344  -3034791  0.203119   422  0.657755  0.0000 0.000506 0.000543 0.001941  0.010657 -0.032072  0.142204
JON4 17JUL13 2017.5305 57947 1957 4  151.5   -488  0.074980  -3034791  0.201984   422  0.659929  0.0000 0.000495 0.000534 0.001916 -0.030156 -0.074355  0.156263
JON4 17JUL15 2017.5359 57949 1957 6  151.5   -488  0.079400  -3034791  0.201583   422  0.663266  0.0000 0.000499 0.000540 0.001967 -0.029488 -0.072861  0.175373
JON4 17JUL16 2017.5387 57950 1958 0  151.5   -488  0.078877  -3034791  0.199554   422  0.662123  0.0000 0.000506 0.000547 0.001973 -0.044702 -0.086256  0.180252
JON4 17JUL17 2017.5414 57951 1958 1  151.5   -488  0.077036  -3034791  0.200072   422  0.661152  0.0000 0.000495 0.000537 0.001922 -0.034599 -0.054617  0.169719
JON4 17JUL18 2017.5441 57952 1958 2  151.5   -488  0.078935  -3034791  0.203067   422  0.666081  0.0000 0.000507 0.000548 0.002002 -0.051077 -0.108868  0.174352
JON4 17JUL19 2017.5469 57953 1958 3  151.5   -488  0.077267  -3034791  0.202441   422  0.664394  0.0000 0.000497 0.000540 0.001940 -0.025897 -0.059273  0.162634
JON4 17JUL20 2017.5496 57954 1958 4  151.5   -488  0.077393  -3034791  0.202668   422  0.664102  0.0000 0.000496 0.000537 0.001930 -0.044685 -0.078954  0.161071
JON4 17JUL21 2017.5524 57955 1958 5  151.5   -488  0.076267  -3034791  0.202615   422  0.660961  0.0000 0.000491 0.000538 0.001928 -0.031280 -0.071384  0.156593
JON4 17JUL22 2017.5551 57956 1958 6  151.5   -488  0.077715  -3034791  0.201822   422  0.666778  0.0000 0.000522 0.000564 0.002076 -0.051771 -0.091657  0.173188
JON4 17JUL23 2017.5578 57957 1959 0  151.5   -488  0.082426  -3034791  0.201286   422  0.665860  0.0000 0.000491 0.000540 0.001941 -0.028782 -0.045011  0.179478
JON4 17JUL24 2017.5606 57958 1959 1  151.5   -488  0.078985  -3034791  0.204785   422  0.665445  0.0000 0.000490 0.000537 0.001932 -0.022754 -0.071489  0.182207
JON4 17JUL25 2017.5633 57959 1959 2  151.5   -488  0.079905  -3034791  0.202353   422  0.665781  0.0000 0.000488 0.000535 0.001932 -0.026431 -0.084490  0.182379
JON4 17JUL26 2017.5661 57960 1959 3  151.5   -488  0.079977  -3034791  0.204088   422  0.667104  0.0000 0.000488 0.000532 0.001926 -0.027824 -0.087324  0.167914
JON4 17JUL27 2017.5688 57961 1959 4  151.5   -488  0.078476  -3034791  0.202938   422  0.660178  0.0000 0.000493 0.000540 0.001949 -0.027735 -0.089555  0.173371
JON4 17JUL28 2017.5715 57962 1959 5  151.5   -488  0.080349  -3034791  0.202685   422  0.662327  0.0000 0.000488 0.000542 0.001939 -0.023990 -0.052698  0.192817
JON4 17JUL29 2017.5743 57963 1959 6  151.5   -488  0.081202  -3034791  0.203654   422  0.669063  0.0000 0.000493 0.000539 0.001958 -0.020109 -0.055484  0.191524
JON4 17JUL30 2017.5770 57964 1960 0  151.5   -488  0.081741  -3034791  0.202848   422  0.669990  0.0000 0.000507 0.000545 0.002002 -0.029464 -0.072620  0.194150
JON4 17JUL31 2017.5797 57965 1960 1  151.5   -488  0.080791  -3034791  0.202360   422  0.666785  0.0000 0.000496 0.000542 0.001970 -0.031414 -0.071178  0.178110
JON4 17AUG01 2017.5825 57966 1960 2  151.5   -488  0.081241  -3034791  0.201507   422  0.666789  0.0000 0.000496 0.000540 0.001937 -0.027511 -0.074647  0.159852
JON4 17AUG02 2017.5852 57967 1960 3  151.5   -488  0.081850  -3034791  0.202417   422  0.666761  0.0000 0.000490 0.000536 0.001937 -0.016855 -0.066544  0.183570
JON4 17AUG03 2017.5880 57968 1960 4  151.5   -488  0.081379  -3034791  0.204519   422  0.670235  0.0000 0.000498 0.000552 0.001988 -0.034825 -0.084467  0.193660
JON4 17AUG04 2017.5907 57969 1960 5  151.5   -488  0.078655  -3034791  0.203924   422  0.670726  0.0000 0.000507 0.000561 0.002010 -0.035772 -0.087914  0.180461
JON4 17AUG05 2017.5934 57970 1960 6  151.5   -488  0.081486  -3034791  0.205331   422  0.666330  0.0000 0.000498 0.000543 0.001980 -0.029856 -0.083778  0.165040
JON4 17AUG06 2017.5962 57971 1961 0  151.5   -488  0.079165  -3034791  0.204527   422  0.664108  0.0000 0.000504 0.000552 0.002001 -0.035787 -0.096701  0.190346
JON4 17AUG07 2017.5989 57972 1961 1  151.5   -488  0.077503  -3034791  0.204912   422  0.660457  0.0000 0.000488 0.000535 0.001931 -0.037038 -0.092055  0.189029
JON4 17AUG08 2017.6016 57973 1961 2  151.5   -488  0.078714  -3034791  0.205378   422  0.661920  0.0000 0.000510 0.000550 0.002025 -0.034738 -0.098724  0.202190
JON4 17AUG09 2017.6044 57974 1961 3  151.5   -488  0.079041  -3034791  0.204501   422  0.666127  0.0000 0.000517 0.000561 0.002024 -0.003464 -0.057055  0.194590
JON4 17AUG10 2017.6071 57975 1961 4  151.5   -488  0.080925  -3034791  0.203143   422  0.667726  0.0000 0.000501 0.000545 0.001959 -0.010665 -0.073996  0.168923
JON4 17AUG11 2017.6099 57976 1961 5  151.5   -488  0.080113  -3034791  0.201644   422  0.662390  0.0000 0.000493 0.000550 0.002002 -0.003526 -0.049392  0.181904
JON4 17AUG12 2017.6126 57977 1961 6  151.5   -488  0.081361  -3034791  0.206230   422  0.661031  0.0000 0.000507 0.000556 0.002036 -0.038073 -0.060776  0.179595
JON4 17AUG13 2017.6153 57978 1962 0  151.5   -488  0.081390  -3034791  0.202961   422  0.665197  0.0000 0.000489 0.000541 0.001941 -0.013855 -0.072718  0.182131
JON4 17AUG14 2017.6181 57979 1962 1  151.5   -488  0.077871  -3034791  0.205841   422  0.670147  0.0000 0.000510 0.000572 0.002068  0.009105 -0.035788  0.184231
JON4 17AUG15 2017.6208 57980 1962 2  151.5   -488  0.080473  -3034791  0.204856   422  0.673911  0.0000 0.000497 0.000542 0.001968 -0.023411 -0.101490  0.178177
JON4 17AUG16 2017.6235 57981 1962 3  151.5   -488  0.079138  -3034791  0.207047   422  0.669669  0.0000 0.000493 0.000543 0.001963 -0.023383 -0.081324  0.179166
JON4 17AUG17 2017.6263 57982 1962 4  151.5   -488  0.080382  -3034791  0.205929   422  0.674379  0.0000 0.000520 0.000557 0.002020 -0.014361 -0.069897  0.178814
JON4 17AUG18 2017.6290 57983 1962 5  151.5   -488  0.077966  -3034791  0.208369   422  0.669721  0.0000 0.000518 0.000562 0.002052 -0.010474 -0.092203  0.194298
JON4 17AUG19 2017.6318 57984 1962 6  151.5   -488  0.078078  -3034791  0.206494   422  0.664137  0.0000 0.000502 0.000546 0.001994 -0.035302 -0.110111  0.177601
JON4 17AUG20 2017.6345 57985 1963 0  151.5   -488  0.081275  -3034791  0.205894   422  0.668941  0.0000 0.000487 0.000539 0.001944 -0.028077 -0.082482  0.189104
JON4 17AUG21 2017.6372 57986 1963 1  151.5   -488  0.079162  -3034791  0.205210   422  0.670215  0.0000 0.000492 0.000538 0.001973 -0.039070 -0.098035  0.189104
JON4 17AUG22 2017.6400 57987 1963 2  151.5   -488  0.080320  -3034791  0.205799   422  0.663473  0.0000 0.000499 0.000546 0.001981 -0.030543 -0.073842  0.169527
JON4 17AUG23 2017.6427 57988 1963 3  151.5   -488  0.082648  -3034791  0.203347   422  0.664017  0.0000 0.000491 0.000544 0.001952 -0.020797 -0.067355  0.175851
JON4 17AUG24 2017.6454 57989 1963 4  151.5   -488  0.081299  -3034791  0.203813   422  0.660715  0.0000 0.000490 0.000542 0.001953 -0.010571 -0.069444  0.180095
JON4 17AUG25 2017.6482 57990 1963 5  151.5   -488  0.080578  -3034791  0.206731   422  0.663231  0.0000 0.000498 0.000556 0.002033 -0.010793 -0.071314  0.204097
JON4 17AUG26 2017.6509 57991 1963 6  151.5   -488  0.081196  -3034791  0.205060   422  0.664365  0.0000 0.000489 0.000539 0.001941 -0.023472 -0.057339  0.185209
JON4 17AUG27 2017.6537 57992 1964 0  151.5   -488  0.079870  -3034791  0.206657   422  0.659912  0.0000 0.000491 0.000536 0.001955 -0.037331 -0.066329  0.189826
JON4 17AUG28 2017.6564 57993 1964 1  151.5   -488  0.078887  -3034791  0.206988   422  0.659020  0.0000 0.000496 0.000539 0.001956 -0.035135 -0.081254  0.184262
JON4 17AUG29 2017.6591 57994 1964 2  151.5   -488  0.078202  -3034791  0.206440   422  0.663829  0.0000 0.000504 0.000551 0.002017 -0.032117 -0.088162  0.194316
JON4 17AUG30 2017.6619 57995 1964 3  151.5   -488  0.077683  -3034791  0.207920   422  0.662879  0.0000 0.000488 0.000541 0.001939 -0.032558 -0.063908  0.180732
JON4 17AUG31 2017.6646 57996 1964 4  151.5   -488  0.078681  -3034791  0.204524   422  0.662221  0.0000 0.000502 0.000560 0.002008 -0.025341 -0.061445  0.182570
JON4 17SEP01 2017.6674 57997 1964 5  151.5   -488  0.079430  -3034791  0.206471   422  0.660953  0.0000 0.000496 0.000553 0.001985 -0.020014 -0.058678  0.191070
JON4 17SEP02 2017.6701 57998 1964 6  151.5   -488  0.081965  -3034791  0.208581   422  0.661852  0.0000 0.000485 0.000536 0.001927 -0.029430 -0.063490  0.182268
JON4 17SEP03 2017.6728 57999 1965 0  151.5   -488  0.079079  -3034791  0.208047   422  0.669189  0.0000 0.000513 0.000554 0.001994 -0.047436 -0.089868  0.173908
JON4 17SEP04 2017.6756 58000 1965 1  151.5   -488  0.080347  -3034791  0.207759   422  0.671136  0.0000 0.000500 0.000558 0.002023 -0.017938 -0.065689  0.192384
JON4 17SEP05 2017.6783 58001 1965 2  151.5   -488  0.079928  -3034791  0.208307   422  0.665184  0.0000 0.000489 0.000542 0.001951 -0.029608 -0.076845  0.181692
JON4 17SEP07 2017.6838 58003 1965 4  151.5   -488  0.079529  -3034791  0.208465   422  0.664546  0.0000 0.000537 0.000575 0.002126 -0.022838 -0.082478  0.182346
JON4 17SEP08 2017.6865 58004 1965 5  151.5   -488  0.084123  -3034791  0.205617   422  0.662347  0.0000 0.000508 0.000565 0.002040 -0.017382 -0.072705  0.160697
JON4 17SEP09 2017.6893 58005 1965 6  151.5   -488  0.081016  -3034791  0.207846   422  0.664723  0.0000 0.000492 0.000548 0.001973 -0.013764 -0.062248  0.191030
JON4 17SEP10 2017.6920 58006 1966 0  151.5   -488  0.080208  -3034791  0.208409   422  0.659171  0.0000 0.000489 0.000547 0.001949 -0.024601 -0.067050  0.171285
JON4 17SEP11 2017.6947 58007 1966 1  151.5   -488  0.080736  -3034791  0.209351   422  0.670705  0.0000 0.000494 0.000545 0.001979 -0.022943 -0.082280  0.202411
JON4 17SEP12 2017.6975 58008 1966 2  151.5   -488  0.080137  -3034791  0.208323   422  0.677598  0.0000 0.000506 0.000552 0.002019 -0.023504 -0.081194  0.187161
JON4 17SEP13 2017.7002 58009 1966 3  151.5   -488  0.080104  -3034791  0.205970   422  0.672307  0.0000 0.000498 0.000546 0.001990 -0.010069 -0.073986  0.193475
JON4 17SEP14 2017.7029 58010 1966 4  151.5   -488  0.079909  -3034791  0.210422   422  0.662910  0.0000 0.000494 0.000547 0.001974 -0.027082 -0.083495  0.189760
JON4 17SEP15 2017.7057 58011 1966 5  151.5   -488  0.080698  -3034791  0.208490   422  0.659748  0.0000 0.000483 0.000539 0.001933 -0.025523 -0.071558  0.180920
JON4 17SEP16 2017.7084 58012 1966 6  151.5   -488  0.081130  -3034791  0.208052   422  0.665200  0.0000 0.000499 0.000548 0.001976 -0.021804 -0.069717  0.182206
JON4 17SEP17 2017.7112 58013 1967 0  151.5   -488  0.081935  -3034791  0.208817   422  0.658250  0.0000 0.000492 0.000547 0.001960 -0.025012 -0.077160  0.178169
JON4 17SEP18 2017.7139 58014 1967 1  151.5   -488  0.080886  -3034791  0.212631   422  0.665750  0.0000 0.000485 0.000544 0.001931 -0.019989 -0.060636  0.177527
JON4 17SEP19 2017.7166 58015 1967 2  151.5   -488  0.082445  -3034791  0.209931   422  0.666734  0.0000 0.000509 0.000555 0.002014 -0.039296 -0.111128  0.185782
JON4 17SEP20 2017.7194 58016 1967 3  151.5   -488  0.080199  -3034791  0.211038   422  0.664320  0.0000 0.000496 0.000553 0.001983 -0.014828 -0.049255  0.195607
JON4 17SEP21 2017.7221 58017 1967 4  151.5   -488  0.082116  -3034791  0.206544   422  0.661766  0.0000 0.000497 0.000551 0.001990 -0.023802 -0.081736  0.172063
JON4 17SEP22 2017.7248 58018 1967 5  151.5   -488  0.082482  -3034791  0.207802   422  0.666802  0.0000 0.000491 0.000540 0.001944 -0.023847 -0.071929  0.183614
JON4 17SEP23 2017.7276 58019 1967 6  151.5   -488  0.083132  -3034791  0.208836   422  0.674755  0.0000 0.000489 0.000540 0.001950 -0.028951 -0.069987  0.194853
JON4 17SEP24 2017.7303 58020 1968 0  151.5   -488  0.082621  -3034791  0.208673   422  0.671274  0.0000 0.000493 0.000547 0.001980 -0.026388 -0.086242  0.190785
JON4 17SEP25 2017.7331 58021 1968 1  151.5   -488  0.083883  -3034791  0.208661   422  0.674726  0.0000 0.000494 0.000546 0.001970 -0.032695 -0.089300  0.184440
JON4 17SEP26 2017.7358 58022 1968 2  151.5   -488  0.081840  -3034791  0.211665   422  0.674772  0.0000 0.000500 0.000548 0.001992 -0.026948 -0.070160  0.204541
JON4 17SEP27 2017.7385 58023 1968 3  151.5   -488  0.082400  -3034791  0.210511   422  0.671978  0.0000 0.000501 0.000547 0.001991 -0.023374 -0.067818  0.191934
JON4 17SEP28 2017.7413 58024 1968 4  151.5   -488  0.083803  -3034791  0.213274   422  0.678526  0.0000 0.000508 0.000558 0.002062 -0.039868 -0.076970  0.195921
JON4 17SEP29 2017.7440 58025 1968 5  151.5   -488  0.083303  -3034791  0.212907   422  0.666679  0.0000 0.000489 0.000541 0.001935 -0.026118 -0.068694  0.176613
JON4 17SEP30 2017.7467 58026 1968 6  151.5   -488  0.083011  -3034791  0.212860   422  0.670451  0.0000 0.000515 0.000563 0.002064 -0.025321 -0.102270  0.177422
JON4 17OCT01 2017.7495 58027 1969 0  151.5   -488  0.080650  -3034791  0.213764   422  0.668995  0.0000 0.000498 0.000546 0.001958 -0.029444 -0.057782  0.180132
JON4 17OCT02 2017.7522 58028 1969 1  151.5   -488  0.082019  -3034791  0.215082   422  0.661677  0.0000 0.000499 0.000543 0.001981 -0.025980 -0.081551  0.196781
JON4 17OCT03 2017.7550 58029 1969 2  151.5   -488  0.084886  -3034791  0.212274   422  0.662794  0.0000 0.000507 0.000547 0.002007 -0.043950 -0.108256  0.194801
JON4 17OCT04 2017.7577 58030 1969 3  151.5   -488  0.085577  -3034791  0.210448   422  0.658391  0.0000 0.000504 0.000553 0.002032 -0.053260 -0.089811  0.196146
JON4 17OCT05 2017.7604 58031 1969 4  151.5   -488  0.086282  -3034791  0.210860   422  0.669075  0.0000 0.000487 0.000544 0.001935 -0.022002 -0.061656  0.184775
JON4 17OCT06 2017.7632 58032 1969 5  151.5   -488  0.085990  -3034791  0.210173   422  0.658918  0.0000 0.000514 0.000555 0.002044 -0.021721 -0.120986  0.183914
JON4 17OCT07 2017.7659 58033 1969 6  151.5   -488  0.083955  -3034791  0.213298   422  0.662992  0.0000 0.000493 0.000538 0.001955 -0.026123 -0.091099  0.197465
JON4 17OCT08 2017.7687 58034 1970 0  151.5   -488  0.085865  -3034791  0.209901   422  0.670919  0.0000 0.000493 0.000544 0.001949 -0.019424 -0.077747  0.196927
JON4 17OCT09 2017.7714 58035 1970 1  151.5   -488  0.084631  -3034791  0.212147   422  0.678119  0.0000 0.000502 0.000553 0.001987 -0.031689 -0.086725  0.188752
JON4 17OCT10 2017.7741 58036 1970 2  151.5   -488  0.083820  -3034791  0.213348   422  0.669673  0.0000 0.000489 0.000545 0.001934 -0.028151 -0.047870  0.173024
JON4 17OCT11 2017.7769 58037 1970 3  151.5   -488  0.081015  -3034791  0.213452   422  0.666837  0.0000 0.000517 0.000580 0.002077 -0.018523 -0.111322  0.184086
JON4 17OCT12 2017.7796 58038 1970 4  151.5   -488  0.082751  -3034791  0.214909   422  0.657982  0.0000 0.000493 0.000543 0.001941 -0.018793 -0.084713  0.181311
JON4 17OCT13 2017.7823 58039 1970 5  151.5   -488  0.085837  -3034791  0.210213   422  0.676335  0.0000 0.000500 0.000547 0.001973 -0.033030 -0.077617  0.195670
JON4 17OCT14 2017.7851 58040 1970 6  151.5   -488  0.083242  -3034791  0.212166   422  0.661295  0.0000 0.000492 0.000540 0.001946 -0.032147 -0.080572  0.187281
JON4 17OCT15 2017.7878 58041 1971 0  151.5   -488  0.082495  -3034791  0.214992   422  0.659694  0.0000 0.000486 0.000537 0.001931 -0.026520 -0.071258  0.184143
JON4 17OCT16 2017.7906 58042 1971 1  151.5   -488  0.088708  -3034791  0.214862   422  0.663969  0.0000 0.000500 0.000555 0.001991 -0.025184 -0.068476  0.170843
JON4 17OCT17 2017.7933 58043 1971 2  151.5   -488  0.087537  -3034791  0.212122   422  0.661823  0.0000 0.000498 0.000549 0.001956 -0.026245 -0.067346  0.171383
JON4 17OCT18 2017.7960 58044 1971 3  151.5   -488  0.084045  -3034791  0.214137   422  0.665028  0.0000 0.000496 0.000548 0.001982 -0.019919 -0.082448  0.200530
JON4 17OCT19 2017.7988 58045 1971 4  151.5   -488  0.084189  -3034791  0.215522   422  0.658744  0.0000 0.000548 0.000613 0.002204 -0.034633 -0.080426  0.217600
JON4 17OCT20 2017.8015 58046 1971 5  151.5   -488  0.084648  -3034791  0.217050   422  0.665914  0.0000 0.000508 0.000551 0.001980 -0.022989 -0.077837  0.190808
JON4 17OCT21 2017.8042 58047 1971 6  151.5   -488  0.085856  -3034791  0.214849   422  0.652759  0.0000 0.000496 0.000546 0.001976 -0.028480 -0.068491  0.193160
