name	lat	lon
POLI	-23.556	-46.73
POLK	28.167	-81.773
POLS	12.649	-86.813
POLV	49.603	34.543
POME	46.48	-117.632
POMM	35.92	-120.478
POMP	40.753	14.494
PONC	72.693	-77.955
PONF	42.551	-6.582
PONI	43.177	18.54
PONO	52.634	-113.317
PONT	38.619	20.585
PONY	39.279	-119.019
POOL	50.776	-1.911
POON	-33.383	142.567
POOS	39.455	-119.26
POP1	19.067	-98.628
POPA	2.443	-76.601
POPI	44.195	3.654
POPN	19.057	-98.637
POPT	16.325	-89.41
POR1	43.071	-70.71
POR2	-32.835	-70.13
POR3	43.071	-70.71
POR4	43.071	-70.71
POR8	46.212	-1.523
PORA	-40.266	176.635
PORC	41.599	-120.743
PORD	45.957	12.661
PORE	45.226	13.595
PORG	-5.471	143.11
PORK	54.842	-5.12
PORT	45.767	12.833
POSD	32.668	-117.117
POSG	36.026	129.312
POST	21.297	-157.816
POSU	43.472	17.328
POSW	19.01	-98.657
POT1	61.056	-146.697
POT2	61.056	-146.697
POT5	61.056	-146.697
POT6	61.056	-146.697
POTB	38.203	-121.935
POTG	-24.013	28.93
POTH	44.097	-122.04
POTM	52.379	13.066
POTR	32.618	-116.591
POTS	52.379	13.066
POUE	-20.231	164.024
POUM	-20.232	164.024
POUS	50.138	12.298
POVE	-8.709	-63.896
POWA	43.382	-87.886
POZA	37.422	34.872
POZE	45.333	17.675
POZL	36.728	14.794
POZO	38.383	-4.849
POZZ	46.423	11.682
PPBF	33.836	-117.182
PPEC	-0.499	-79.348
PPER	48.517	-68.469
PPNJ	-1.994	99.604
PPPC	9.773	118.74
PPST	44.003	-96.325
PPT1	37.187	-122.39
PPT2	37.187	-122.39
PPT3	-17.543	-149.572
PPT5	37.187	-122.39
PPT6	37.187	-122.39
PPTE	-22.12	-51.409
PPTG	16.224	-61.532
PQRL	42.983	6.206
PR4N	18.078	-66.369
PRA1	44.509	1.188
PRA2	53.203	-105.753
PRAE	50.203	-3.72
PRAG	50.118	14.464
PRAI	39.897	15.78
PRAL	53.213	-105.931
PRAP	-12.433	130.843
PRAR	18.45	-66.647
PRAT	43.886	11.099
PRC1	50.375	-102.326
PRCE	-35.364	149.089
PRCG	17.935	-76.846
PRCO	34.98	-97.519
PRCS	38.694	-9.295
PRCV	-24.963	-53.466
PRD2	50.871	-114.293
PRD3	50.871	-114.294
PRDS	50.871	-114.293
PRDU	40.428	-86.911
PRDY	47.391	-122.609
PRE1	-25.746	28.224
PRE2	47.029	12.073
PRE3	-25.746	28.224
PRE4	-25.746	28.224
PREC	42.845	13.04
PREI	56.29	26.725
PREL	50.853	-109.409
PREM	45.87	9.878
PRET	-25.732	28.283
PREV	45.86	-74.071
PRFJ	18.326	-65.651
PRG6	53.91	-122.34
PRGO	53.906	-122.784
PRGR	53.88	-122.739
PRGU	-25.384	-51.488
PRGY	18.051	-66.814
PRHL	18.38	-66.154
PRI1	51.719	-0.829
PRI5	42.67	21.192
PRIE	43.277	5.373
PRIG	40.312	15.109
PRIJ	43.386	19.642
PRIL	41.344	21.56
PRIS	50.079	3.77
PRJC	18.342	-66.999
PRKB	-2.967	100.4
PRKR	46.908	-95.068
PRKS	-33.135	148.176
PRKV	39.246	26.265
PRLK	52.719	-102.949
PRLP	18.195	-65.868
PRLT	18.06	-67.189
PRMA	-23.41	-51.938
PRMI	17.97	-67.045
PRML	17.937	-76.843
PRMO	4.801	-75.451
PRMS	30.304	-90.954
PRN1	53.202	-105.737
PRN4	18.079	-66.369
PRNA	-31.781	-60.469
PRNL	-24.605	-70.384
PRNT	47.922	-74.624
PRNY	46.905	6.338
PRO1	-26.158	151.597
PRO2	41.068	23.387
PROV	45.463	9.202
PROX	21.303	-89.667
PRPT	-66.007	-65.339
PRR1	45.335	-80.024
PRRS	49.19	-1.417
PRRY	30.078	-83.575
PRSE	45.646	8.374
PRSN	18.217	-67.145
PRSR	46.216	-119.791
PRT2	44.924	-76.293
PRTF	-38.385	142.238
PRTL	53.032	-7.301
PRTU	-38.814	177.698
PRUH	49.991	14.539
PRUR	-23.806	-53.321
PRX5	39.949	-105.194
PRYL	50.592	32.4
PSA2	33.086	-16.338
PSAL	45.431	12.337
PSAN	42.519	14.139
PSAP	33.819	-116.494
PSAR	38.322	22.184
PSB1	41.223	14.811
PSBR	42.051	-6.637
PSC1	44.434	-74.25
PSC2	39.735	-86.382
PSCC	35.948	-84.167
PSCI	39.829	-86.036
PSCN	41.855	-86.246
PSCW	43.037	-88.183
PSDM	34.092	-117.807
PSEA	47.451	-122.32
PSGA	-19.597	-70.123
PSKA	-29.668	22.749
PSKI	-1.125	100.353
PSMK	-0.089	97.861
PSNR	15.016	120.079
PSON	49.176	-101.263
PSPT	42.755	-122.49
PSRF	14.982	120.928
PSRS	38.435	-104.285
PSSB	34.426	-119.704
PSTA	42.658	-81.214
PSTC	14.282	121.415
PSTE	42.428	11.12
PSTN	18.447	122.14
PSTO	1.212	-77.277
PSTX	31.313	-115.835
PSU1	40.807	-77.85
PSUR	9.792	125.494
PTA1	-53.155	-71.05
PTAA	48.117	-123.494
PTAC	11.25	125.004
PTAG	14.535	121.041
PTAL	49.256	-124.861
PTAR	15.475	120.587
PTAX	32.377	-115.456
PTB1	40.519	-79.97
PTBB	52.296	10.46
PTBG	-23.923	29.466
PTBN	-5.764	104.782
PTCH	14.712	-92.401
PTCL	-17.701	-71.37
PTDJ	11.789	42.884
PTDL	46.289	-72.673
PTEG	44.445	-81.397
PTER	44.311	-78.303
PTEX	32.288	-116.521
PTGG	14.535	121.041
PTGN	53.483	-103.579
PTGO	8.526	124.755
PTGV	36.413	-89.7
PTGX	36.414	-89.7
PTGY	14.1	120.938
PTHD	-20.412	118.606
PTHK	45.622	-61.342
PTHL	-20.54	118.679
PTIG	42.87	-112.372
PTIR	46.485	-84.631
PTKG	36.421	22.49
PTKL	-34.476	150.914
PTL1	43.684	-70.287
PTLD	-38.344	141.613
PTLG	44.449	-81.376
PTLN	-34.729	135.857
PTLO	-0.055	98.28
PTMQ	-31.453	152.883
PTNT	46.926	26.366
PTNZ	40.635	15.817
PTO1	44.952	12.334
PTOI	-40.601	175.999
PTOL	40.511	21.678
PTON	-55.02	-66.925
PTPA	8.938	-82.144
PTPC	-34.131	-71.997
PTPP	8.204	-82.879
PTR1	40.532	16.061
PTR2	-41.138	-72.403
PTRB	37.996	-123.019
PTRC	47.274	0.306
PTRE	-18.194	-69.574
PTRF	48.544	-124.413
PTRJ	41.364	14.529
PTRO	38.209	-121.944
PTRP	38.42	-28.386
PTRS	47.603	22.362
PTSG	41.783	-124.255
PTSN	45.939	-119.61
PTSV	-35.095	138.486
PTUG	17.66	121.753
PTUJ	46.417	15.881
PTVL	-17.749	168.315
PUAN	15.665	-96.492
PUAR	8.31	-82.83
PUB5	38.287	-104.346
PUB6	38.287	-104.345
PUC1	39.599	-110.809
PUC2	39.594	-110.762
PUCA	-40.586	-73.735
PUEC	43.693	3.314
PUGS	44.877	13.849
PUGW	45.855	-63.658
PUH2	19.421	-155.908
PUHO	19.422	-155.907
PUIG	42.416	1.871
PUIN	3.851	-67.903
PUJE	10.114	-85.272
PUKA	19.506	-155.479
PUKE	-38.071	178.257
PULJ	59.77	30.322
PULK	59.772	30.328
PUMO	10.064	-84.967
PUMP	38.906	-118.936
PUO1	70.254	-148.343
PUOC	19.39	-155.106
PUPB	19.002	-98.202
PUPU	47.5	-122.008
PUR1	18.463	-67.067
PUR5	18.463	-67.067
PUR6	18.463	-67.067
PURD	16.004	120.576
PURI	19.665	-104.637
PUSN	35.234	129.075
PUST	22.465	90.383
PUTY	-32.953	150.66
PUYA	44.858	6.479
PUYO	43.527	-0.914
PUYV	45.044	3.879
PVAR	41.39	-8.738
PVCA	-30.268	-71.623
PVE3	33.743	-118.404
PVEP	33.743	-118.404
PVHS	33.779	-118.372
PVLD	52.285	76.945
PVOE	14.374	-90.632
PVOG	38.614	21.523
PVRS	33.774	-118.321
PVSU	14.342	-90.601
PWAY	-36.692	140.545
PWEL	43.237	-79.22
PWES	30.199	-95.511
PWIL	-54.932	-67.63
PWRO	-38.423	-69.211
PXTN	49.643	4.635
PYCH	37.35	128.488
PYGR	-46.166	166.681
PYHA	64.498	24.238
PYL1	36.914	21.695
PYLO	36.896	21.742
PYRG	37.679	21.462
PYRK	59.007	23.521
PYTN	53.011	-108.934
PYUT	28.101	82.987
PZAM	6.929	122.065
PZCG	44.338	-112.326
PZIN	36.811	11.971
PZNA	43.448	3.413
PZUL	20.064	-105.508
Q072	22.306	114.242
Q075	22.284	114.076
Q086	22.258	113.856
Q096	22.486	114.0
Q430	22.495	114.138
Q553	14.593	120.963
QAAR	70.74	-52.688
QAQ1	60.715	-46.048
QARY	44.451	-110.652
QBC3	46.805	-71.281
QCAL	48.582	-71.632
QCB0	45.602	-73.222
QCCA	48.094	-65.653
QCLF	-38.27	144.638
QCLO	45.501	-73.446
QCLP	45.624	-76.012
QCMI	45.638	-73.984
QCML	46.545	-75.479
QCMT	45.462	-73.706
QCNV	45.192	-73.449
QCRK	33.25	-111.618
QCS1	45.639	-72.912
QCS2	45.844	-73.625
QCSB	46.177	-73.098
QCSJ	45.297	-73.312
QCSL	46.03	-73.096
QCSM	46.667	-72.028
QCSN	48.391	-77.241
QCSR	45.272	-73.616
QCST	46.476	-71.028
QCTF	46.106	-71.302
QCTM	46.106	-71.302
QCTR	45.708	-73.621
QCVD	45.414	-74.026
QCVO	48.102	-77.788
QCWA	45.956	-71.988
QCY2	36.161	-121.137
QCYN	36.161	-121.137
QEQE	69.253	-53.522
QHTP	34.629	-118.245
QIKC	67.559	-64.034
QIKI	67.559	-64.034
QINT	41.985	-3.034
QLAP	-36.084	-72.125
QLLN	-43.114	-73.664
QLMN	-17.883	36.887
QMAR	47.775	-120.966
QNAM	15.795	108.413
QNSN	43.722	6.028
QSCO	-33.392	-71.702
QSEC	9.84	-85.357
QSNL	52.98	-122.494
QT01	21.403	103.029
QT02	20.696	106.791
QT03	16.075	108.22
QT04	10.353	107.087
QTAY	-33.193	-71.702
QTWN	-31.908	26.922
QUAD	50.132	-125.331
QUAM	-30.933	147.87
QUAR	-43.532	169.816
QUEA	-35.341	149.249
QUEM	-0.237	-78.497
QUEN	12.592	-86.852
QUES	56.724	-111.469
QUET	-22.198	-67.343
QUEX	32.549	-115.153
QUI2	-0.215	-78.494
QUI3	-0.14	-78.467
QUI4	-0.14	-78.467
QUIB	5.7	-76.657
QUIC	58.909	-136.587
QUIN	39.975	-120.944
QUIS	45.417	-65.948
QUL2	49.346	-124.443
QULK	52.072	-104.256
QUYC	45.354	-0.982
QYLU	36.138	120.447
R001	36.517	137.782
R003	36.47	137.941
R004	36.46	137.964
R005	36.442	138.006
R006	36.459	138.052
R007	38.266	140.806
R008	38.292	140.753
R009	38.3	140.694
R010	38.303	140.633
R011	38.334	140.614
R012	38.272	140.551
R013	38.234	140.907
R014	38.112	140.712
R015	36.559	137.721
R019	36.201	138.059
R1ET	42.403	12.853
R301	38.657	-107.591
RAAP	33.042	-116.917
RABC	58.227	-103.677
RABT	33.998	-6.854
RABU	44.268	6.977
RACO	42.73	-87.96
RAD1	-22.083	-68.927
RADF	19.584	-155.431
RADO	46.344	14.172
RAEG	36.986	-25.126
RAFF	37.223	14.362
RAGG	34.683	-116.151
RAH1	48.053	24.201
RAHI	-38.916	177.086
RAHO	42.397	20.657
RAIL	38.28	-115.665
RAIN	39.378	-118.551
RAJ5	24.389	88.599
RAJS	24.371	88.638
RAKW	-39.747	176.621
RAL1	51.571	-1.315
RALR	35.787	-78.639
RAMG	-84.338	178.047
RAMO	30.598	34.763
RAMS	44.411	10.278
RAMT	35.339	-117.683
RAN1	62.825	-92.115
RANC	-36.549	-71.567
RAND	-35.594	146.579
RANE	48.641	-0.212
RANG	25.764	89.222
RANK	-33.842	146.262
RAPT	36.665	-119.449
RASF	-31.248	-61.471
RASH	28.299	34.797
RASN	43.036	-88.122
RASS	43.647	11.836
RASZ	27.492	49.108
RAT0	63.986	20.896
RATH	6.713	80.381
RATT	39.49	-118.753
RAUL	-29.245	-177.929
RAUM	-37.965	177.678
RAV1	44.405	12.192
RAVN	-33.597	120.071
RAWE	39.188	-119.536
RAWI	-38.496	177.415
RAY1	43.161	6.494
RAY2	51.413	-104.539
RAYG	-77.529	167.171
RAYL	40.063	-85.654
RAYM	-32.763	151.745
RAYN	29.741	-110.537
RBAT	33.998	-6.864
RBAY	-28.796	32.078
RBC1	40.043	-107.938
RBC2	40.041	-107.892
RBFT	33.529	-117.159
RBIT	26.849	89.392
RBRU	36.759	-119.829
RBUT	40.781	-111.809
RBV1	48.529	-72.244
RBVL	-34.59	142.77
RC01	39.533	-107.768
RCA1	39.421	-77.379
RCA2	34.5	-119.72
RCDA	27.22	-81.874
RCDO	44.771	-90.778
RCH3	38.005	-122.308
RCHY	16.704	-62.153
RCK1	39.144	-77.201
RCK2	-23.381	150.508
RCM7	25.614	-80.384
RCMD	37.654	-77.488
RCMN	-1.221	36.893
RCMV	25.614	-80.384
RCRU	-39.667	-73.18
RCSC	33.444	-117.586
RCSD	-33.654	-71.613
RDAZ	18.445	-70.716
RDBA	18.277	-70.328
RDBO	18.948	-70.405
RDCT	29.81	-95.495
RDDR	52.266	-113.815
RDEO	-18.902	-66.768
RDF2	19.452	-70.68
RDFD	39.39	-119.765
RDHI	18.598	-68.718
RDIY	40.385	37.336
RDJH	60.591	-152.805
RDLT	19.307	-69.547
RDLV	-41.187	175.404
RDMA	19.539	-71.077
RDMC	19.849	-71.639
RDMI	18.979	-69.049
RDMO	39.397	-118.996
RDMS	18.98	-69.041
RDMT	34.644	-116.625
RDNE	18.501	-71.42
RDNG	40.625	-122.374
RDOM	37.677	-118.898
RDON	16.934	-62.346
RDPI	41.76	12.71
RDRG	-19.681	63.426
RDSD	18.461	-69.911
RDSF	19.286	-70.246
RDSJ	18.819	-71.227
RDSO	60.454	-152.745
RDWB	60.487	-152.844
READ	40.44	-75.892
REAL	45.502	-73.658
REAM	42.559	12.412
REBO	45.196	12.03
REC1	-82.812	18.904
REC2	-81.707	8.579
RECF	-8.051	-34.952
RECO	-29.146	-59.664
RECT	7.505	4.524
RED1	52.302	-113.864
RED5	39.561	-75.57
RED6	39.562	-75.57
REDC	60.419	-152.774
REDD	-43.702	169.921
REDG	8.266	39.531
REDL	47.876	-95.036
REDM	44.26	-121.148
REDR	39.894	-119.991
REDU	50.002	5.145
REDV	49.579	-101.688
REDW	44.562	-92.534
REDZ	54.472	17.118
REED	43.701	-124.108
REES	39.159	-117.325
REFO	42.956	12.704
REG8	50.309	-104.206
REGG	44.706	10.637
REGI	39.453	16.16
REGL	45.432	-94.933
REGN	50.449	-104.494
REGU	43.352	12.582
REHJ	41.54	-88.162
REIH	28.919	51.082
RELA	36.715	-116.554
REMC	39.417	-86.432
REMO	43.452	12.226
REN1	42.793	13.093
REND	39.345	16.187
RENN	48.109	-1.667
RENO	39.51	-119.917
RENS	42.997	-4.132
REP2	36.84	-116.468
REP3	36.841	-116.468
REP4	36.849	-116.466
REPC	66.524	-86.231
REPI	42.952	12.002
REPL	66.524	-86.231
REPO	36.84	-116.468
RES1	34.594	-84.838
RES2	50.521	1.784
RESC	74.747	-95.003
RESI	45.293	21.898
RESO	74.691	-94.894
REST	49.56	-101.094
RESU	37.647	14.057
RETH	35.388	24.613
RETO	42.782	12.407
RETS	38.429	21.429
REUN	-21.208	55.572
REUS	41.17	1.169
REVE	50.989	-118.198
REXT	46.635	-64.872
REYK	64.139	-21.955
REYN	39.982	-120.463
REYZ	64.139	-21.955
REZ1	56.528	27.343
RG00	41.559	8.794
RG01	34.667	-108.044
RG02	34.632	-107.226
RG03	33.655	-105.154
RG04	34.824	-105.644
RG05	32.553	-108.356
RG06	32.635	-107.865
RG07	32.496	-106.843
RG08	32.728	-104.994
RG09	36.305	-107.056
RG10	36.451	-106.539
RG11	36.523	-105.779
RG12	36.459	-104.968
RG13	36.491	-104.211
RG14	39.956	-107.973
RG15	39.909	-106.746
RG16	39.884	-106.349
RG17	39.762	-105.67
RG18	39.065	-106.401
RG19	39.19	-105.552
RG20	37.892	-107.696
RG21	37.768	-107.109
RG22	37.794	-106.342
RG23	37.744	-105.499
RG24	37.964	-104.967
RG25	33.986	-108.231
RG26	39.91	-106.789
RG92	49.799	-104.265
RG94	50.339	-103.613
RGAO	-34.246	-69.38
RGAR	-38.562	176.343
RGAW	-38.003	176.896
RGCR	-38.105	176.378
RGDG	-53.786	-67.752
RGHD	-38.094	176.366
RGHL	-38.252	176.352
RGHR	-38.386	176.288
RGKA	-38.02	176.244
RGKW	-38.053	176.773
RGLI	-38.003	176.386
RGLN	-33.416	149.655
RGMK	-38.138	176.467
RGMT	-37.915	176.725
RGNA	50.459	-104.614
RGNC	47.218	0.908
RGNI	38.582	21.239
RGON	-38.257	176.232
RGOP	-37.846	176.556
RGRE	-38.057	176.521
RGRR	-38.339	176.515
RGTA	-38.234	176.506
RGTG	-14.946	-147.706
RGUT	-38.177	176.194
RGWC	-37.524	177.192
RGWI	-37.518	177.178
RGWV	-38.353	176.211
RHCG	34.001	-118.013
RHCL	34.019	-118.026
RHER	45.633	-89.444
RHIL	38.425	-117.575
RHIY	39.906	38.771
RHOF	66.461	-15.947
RHOL	65.426	-22.214
RHPT	-41.065	145.962
RIA1	41.279	-3.48
RIAN	42.976	-5.006
RIAZ	41.276	-3.481
RIBA	36.455	25.344
RIBE	43.464	-5.067
RIBJ	32.845	-17.16
RIC1	37.538	-77.43
RIC2	46.277	-119.278
RIC3	43.367	-90.381
RIC4	67.098	-136.126
RIC5	37.626	-77.59
RICE	32.244	-96.5
RICH	39.83	-84.896
RICM	54.413	-1.736
RICO	39.884	-117.106
RID1	-23.288	150.209
RIDD	46.172	7.222
RIDG	36.493	-115.623
RIE1	55.73	21.929
RIED	48.203	13.486
RIET	42.408	12.857
RIFC	64.925	-16.388
RIFO	10.317	-83.923
RIGA	56.949	24.059
RIGS	45.325	14.483
RIJE	45.366	14.346
RIKT	41.588	-71.43
RILI	41.937	-71.461
RILN	41.937	-71.461
RIMO	48.443	-68.521
RINK	71.848	-50.994
RIO1	42.464	-2.426
RIO2	-53.785	-67.751
RIO4	-33.125	-64.349
RIOB	-9.965	-67.803
RIOD	-22.818	-43.306
RIOH	11.513	-72.87
RIOJ	42.458	-2.502
RIOP	-1.651	-78.651
RIOS	41.889	-5.049
RIPA	-39.166	176.493
RIRU	41.842	-71.35
RIS5	42.012	-90.226
RIS6	42.012	-90.225
RISA	48.374	20.006
RISO	48.374	20.005
RISU	38.626	-119.433
RIT1	57.715	12.891
RIV1	4.578	-75.332
RIVG	-21.254	55.701
RIVN	-17.712	129.992
RIVR	48.206	-94.291
RIXH	47.733	7.378
RJAB	37.019	-121.561
RJCG	-21.765	-41.326
RKD1	48.964	-119.413
RKLD	-19.968	137.835
RKMG	33.674	-117.609
RKSK	55.958	25.587
RKTG	-23.118	-134.969
RLA2	51.06	-99.524
RLAB	31.629	-84.194
RLAC	51.038	-99.498
RLAP	36.474	-89.345
RLAT	33.955	-83.342
RLAV	32.185	-84.115
RLCF	33.894	-83.21
RLCH	34.483	-84.949
RLCN	34.311	-84.425
RLCU	34.174	-84.144
RLCV	34.151	-84.789
RLDV	33.735	-84.792
RLMC	32.83	-83.631
RLMD	33.441	-84.148
RLSO	38.056	21.465
RLST	-24.407	148.397
RLTY	33.443	-84.616
RMBA	-43.775	-72.953
RMBO	-83.873	-66.394
RMBY	52.64	-114.226
RMDB	44.26	-121.148
RMES	44.052	12.554
RMJT	27.305	86.55
RMLS	-39.723	-70.687
RMND	25.614	-80.384
RMNI	44.048	12.582
RMPO	41.811	12.703
RMRA	42.204	13.52
RMRK	46.749	-120.792
RMTE	26.991	86.597
RMVJ	33.486	-117.555
RMZT	44.421	5.362
RNAN	43.296	-4.412
RNBO	-35.91	141.993
RNCH	35.9	-120.525
RNFW	45.432	-76.584
RNGT	12.514	92.906
RNI2	41.703	14.152
RNIS	-11.59	144.033
RNKN	62.813	-92.09
RNMO	-5.204	-37.325
RNNA	-5.836	-35.208
RNNE	46.044	4.063
RNO1	39.538	-119.886
RNPF	-6.132	-38.207
RNSP	-18.388	133.817
ROA0	16.318	-86.527
ROAG	36.463	-6.206
ROAH	36.464	-6.206
ROAN	41.904	12.42
ROAP	36.464	-6.206
ROB1	-32.976	-71.016
ROB2	51.229	-101.377
ROB4	-77.034	163.19
ROBB	53.079	-116.777
ROBC	-33.635	-78.83
ROBE	7.113	40.026
ROBI	-28.077	153.381
ROBL	-32.976	-71.015
ROBN	-65.247	-59.445
ROBS	41.055	14.702
ROBV	40.216	-74.622
ROC2	-23.378	150.514
ROCD	-13.122	-60.544
ROCH	33.611	-116.61
ROCK	34.236	-118.676
ROCP	37.816	-122.063
ROD1	30.072	-95.527
RODE	-30.209	-69.131
RODI	42.299	-7.59
RODO	36.293	28.162
ROGE	36.218	-117.085
ROGM	-10.784	-65.331
ROHR	48.57	13.995
ROIO	42.338	13.379
ROJI	-10.864	-61.96
ROJO	38.577	-117.546
ROKA	-17.328	178.186
ROLL	46.358	-62.303
ROM1	-26.57	148.788
ROM2	64.217	29.932
ROMA	41.905	12.422
ROMY	49.174	3.769
RONC	45.984	10.67
ROND	36.754	-5.143
RONL	42.81	-0.955
ROPB	36.931	-121.779
ROPI	42.332	13.337
ROS2	48.846	-95.779
ROS3	32.313	53.822
ROS4	39.6	16.641
ROS5	-24.631	151.915
ROSA	-22.523	-52.952
ROSD	45.691	6.628
ROSE	40.804	-118.713
ROSI	45.625	6.856
ROSP	46.317	23.139
ROSR	61.969	-132.488
ROSS	48.834	-87.52
ROSU	45.49	25.944
ROTB	-67.571	-68.127
ROTG	48.718	-3.966
ROTH	-67.571	-68.126
ROU_	48.228	-79.008
ROU2	46.4	-74.864
ROUG	38.403	-118.987
ROUL	48.309	-2.368
ROUY	48.241	-79.029
ROVE	45.894	11.042
ROVI	45.087	11.783
ROVR	45.647	11.072
ROXY	36.84	-114.664
ROYA	45.639	-1.024
ROYS	38.263	-117.607
ROZH	41.696	24.741
RP01	14.537	121.04
RP02	33.528	-117.599
RPAS	39.359	-117.413
RPFB	29.484	-95.514
RPT5	47.388	-122.375
RPT6	47.387	-122.375
RPUB	48.649	-118.734
RPUR	23.036	90.763
RRES	41.768	19.875
RRHS	35.265	-106.668
RRW1	42.351	-89.058
RSAL	-29.789	-55.769
RSBG	43.235	-123.359
RSBY	-23.161	150.79
RSCL	-28.142	-54.755
RSHF	43.823	-91.763
RSM1	43.936	12.445
RSMN	43.933	12.451
RSNO	8.818	-82.863
RSPE	-31.802	-52.418
RSPF	-28.228	-52.391
RSPX	45.148	7.265
RST2	43.941	5.484
RSTD	47.239	39.593
RSTL	43.941	5.484
RSTO	42.658	14.001
RSTP	34.875	-118.193
RSTW	51.553	-107.981
RSTZ	47.208	39.688
RSVY	34.541	-119.184
RSWT	-34.536	138.751
RTDN	38.318	-88.905
RTHS	34.089	-117.353
RTM2	47.525	14.343
RTSD	13.76	100.507
RUBI	3.793	-71.424
RUBY	40.617	-115.123
RUFI	-34.263	-62.71
RUHN	57.782	23.269
RUIS	51.089	3.341
RUMI	45.717	7.199
RUMP	36.257	-115.868
RUND	-17.91	19.776
RUNG	32.972	-114.978
RUPT	48.428	5.138
RUS1	-25.654	27.282
RUSH	43.669	-95.794
RUSS	39.223	-118.76
RUST	4.802	6.979
RUTH	-36.098	146.509
RUUS	-34.042	141.269
RVDI	41.042	-73.581
RVLG	-21.256	55.701
RVLO	40.078	15.759
RVNE	50.605	26.262
RVNW	-20.112	146.896
RVO_	-4.191	152.164
RVSD	33.921	-117.417
RVSO	-17.606	145.483
RWDN	40.087	-100.653
RWNA	-29.776	149.001
RWSN	-43.299	-65.107
RXBY	-30.558	136.902
RXT4	46.624	-64.826
RYA1	48.218	-116.262
RYAN	36.316	-116.65
RYCR	55.757	-118.708
RYEP	40.554	-118.424
RYLS	-32.792	149.977
RYMD	46.684	-123.73
RYON	46.693	-1.429
RZE1	41.037	40.493
S004	31.425	130.879
S006	35.271	138.628
S009	36.209	140.219
S011	38.591	-90.207
S043	34.877	138.017
S045	34.877	137.823
S046	36.38	138.478
S047	42.299	143.034
S048	34.74	137.771
S049	43.618	144.444
S050	43.328	145.681
S052	42.98	144.134
S053	42.68	143.642
S054	38.267	141.478
S055	38.791	141.494
S056	38.586	141.487
S057	38.495	141.531
S058	38.364	141.435
S059	38.3	141.064
S061	-0.215	-78.494
S062	40.794	141.399
S063	40.302	141.777
S064	39.997	141.93
S065	39.158	141.835
S066	38.986	141.67
S067	37.734	140.317
S069	36.709	140.72
S070	37.636	140.984
S071	38.92	-77.066
S106	35.007	139.082
S107	34.972	139.102
S110	36.106	140.087
S1EN	43.315	11.338
S300	37.667	-121.558
SA00	40.035	-105.243
SA01	42.618	-71.491
SA02	38.992	-76.839
SA03	44.535	-72.025
SA04	24.968	121.188
SA05	39.999	-76.35
SA06	43.757	-71.691
SA08	30.395	-97.735
SA09	39.978	-105.274
SA10	51.079	-114.133
SA11	41.32	-105.668
SA12	38.948	-92.332
SA15	39.255	-76.709
SA17	31.716	-98.987
SA18	27.571	-99.434
SA19	33.874	-98.52
SA20	25.732	-80.163
SA22	40.681	-74.234
SA23	41.934	-111.421
SA24	31.368	-109.688
SA25	40.112	-88.221
SA27	29.082	-110.961
SA29	45.409	-73.936
SA30	42.512	-92.459
SA31	33.447	-111.952
SA33	31.295	-113.528
SA34	39.992	116.31
SA37	34.724	-86.647
SA39	-12.425	130.892
SA40	-0.521	166.916
SA41	40.793	-77.867
SA42	-2.061	147.425
SA43	38.905	-92.274
SA45	-32.47	137.934
SA46	32.23	-110.954
SA48	31.918	-111.861
SA50	31.291	-113.497
SA56	45.95	-66.642
SA58	45.424	-73.938
SA59	32.689	-114.496
SA60	39.978	-105.275
SA61	27.074	-109.429
SA62	40.588	-105.148
SA63	32.689	-114.496
SA67	40.038	-105.241
SAAV	-38.792	-73.383
SAB1	43.933	-60.006
SABA	44.76	19.697
SABB	55.899	-2.129
SABD	40.009	48.477
SABL	46.53	-1.806
SABY	18.967	-91.187
SAC1	38.574	-121.559
SAC2	41.397	14.706
SAC3	38.64	-121.458
SAC4	48.567	-123.421
SACA	33.096	-111.802
SACC	71.991	-125.261
SACH	71.99	-125.25
SACL	37.38	-121.983
SACR	38.655	-121.354
SACS	42.849	11.91
SACY	33.743	-117.896
SADE	-8.191	110.799
SADM	46.46	-73.147
SAEF	40.723	8.567
SAFQ	43.959	2.862
SAG5	43.629	-83.838
SAG6	43.628	-83.838
SAGA	-0.144	-67.058
SAGE	48.427	-71.062
SAGI	46.696	-1.941
SAGM	-32.951	121.549
SAGR	37.022	-8.96
SAHE	47.227	-1.647
SAID	40.912	-120.712
SAIS	-36.23	-66.94
SAJA	-30.575	-59.929
SAJU	10.067	-85.711
SAK4	52.045	-106.48
SAKI	54.952	23.049
SAL0	37.828	12.806
SAL3	36.788	-121.613
SAL4	45.618	10.524
SAL5	35.367	-94.817
SAL6	35.367	-94.816
SAL7	37.835	-0.779
SAL8	56.681	22.474
SAL9	40.417	15.557
SALA	40.945	-5.496
SALB	39.877	16.346
SALC	-24.213	-66.322
SALD	42.52	-4.743
SALE	53.428	-2.324
SALF	-0.233	-78.155
SALH	38.483	28.124
SALL	62.188	-75.669
SALM	50.663	-119.362
SALN	12.618	-86.856
SALO	33.865	-113.702
SALP	32.069	35.191
SALS	43.406	-6.256
SALT	-28.272	153.575
SALU	-2.593	-44.212
SALV	-13.009	-38.512
SAM1	30.239	-97.842
SAM2	30.239	-97.836
SAM3	37.793	26.705
SAM4	47.685	-2.054
SAMA	11.225	-74.187
SAME	45.665	1.548
SAMM	47.54	-122.033
