site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
PEAM 14APR08 2014.2669 56755 1787 2  -63.7   1102  0.649093   5124057  0.921336    -2 -0.127507  0.0000 0.000991 0.001153 0.003796 -0.075890 -0.032254 -0.198951
PEAM 18APR01 2018.2478 58209 1995 0  -63.7   1102  0.584313   5124057  0.957681    -2 -0.140982  0.0000 0.000482 0.000637 0.001843 -0.072141  0.060235 -0.138640
PEAM 18APR02 2018.2505 58210 1995 1  -63.7   1102  0.585612   5124057  0.956047    -2 -0.143311  0.0000 0.000482 0.000634 0.001812 -0.077311  0.076813 -0.138784
PEAM 18APR03 2018.2533 58211 1995 2  -63.7   1102  0.585179   5124057  0.960211    -2 -0.149555  0.0000 0.000484 0.000644 0.001865 -0.076848  0.097276 -0.138760
PEAM 18APR04 2018.2560 58212 1995 3  -63.7   1102  0.585783   5124057  0.957096    -2 -0.143259  0.0000 0.000480 0.000638 0.001828 -0.053307  0.063097 -0.116978
PEAM 18APR05 2018.2587 58213 1995 4  -63.7   1102  0.586239   5124057  0.955840    -2 -0.142954  0.0000 0.000489 0.000666 0.001940 -0.044332  0.050411 -0.176496
PEAM 18APR06 2018.2615 58214 1995 5  -63.7   1102  0.586064   5124057  0.958374    -2 -0.150513  0.0000 0.000489 0.000658 0.001905 -0.046339  0.046098 -0.140612
PEAM 18APR07 2018.2642 58215 1995 6  -63.7   1102  0.587525   5124057  0.955021    -2 -0.143013  0.0000 0.000483 0.000638 0.001848 -0.078228  0.096197 -0.158297
PEAM 18APR08 2018.2669 58216 1996 0  -63.7   1102  0.585732   5124057  0.958012    -2 -0.141645  0.0000 0.000485 0.000641 0.001854 -0.073592  0.065405 -0.141845
PEAM 18APR09 2018.2697 58217 1996 1  -63.7   1102  0.585861   5124057  0.956150    -2 -0.138460  0.0000 0.000483 0.000641 0.001853 -0.080599  0.104048 -0.140212
PEAM 18APR10 2018.2724 58218 1996 2  -63.7   1102  0.584027   5124057  0.955241    -2 -0.148961  0.0000 0.000482 0.000641 0.001856 -0.065143  0.088379 -0.145729
PEAM 18APR11 2018.2752 58219 1996 3  -63.7   1102  0.584749   5124057  0.956878    -2 -0.140614  0.0000 0.000485 0.000647 0.001860 -0.078855  0.091561 -0.148537
PEAM 18APR12 2018.2779 58220 1996 4  -63.7   1102  0.583220   5124057  0.956878    -2 -0.136878  0.0000 0.000505 0.000660 0.001921 -0.077082  0.090142 -0.162622
PEAM 18APR13 2018.2806 58221 1996 5  -63.7   1102  0.584041   5124057  0.955864    -2 -0.138833  0.0000 0.000496 0.000654 0.001910 -0.117095  0.102498 -0.142453
PEAM 18APR14 2018.2834 58222 1996 6  -63.7   1102  0.586698   5124057  0.959154    -2 -0.133835  0.0000 0.000485 0.000646 0.001867 -0.086159  0.101143 -0.147742
PEAM 18APR15 2018.2861 58223 1997 0  -63.7   1102  0.583367   5124057  0.957431    -2 -0.137607  0.0000 0.000483 0.000637 0.001839 -0.082667  0.098697 -0.126852
PEAM 18APR16 2018.2888 58224 1997 1  -63.7   1102  0.582474   5124057  0.960091    -2 -0.137737  0.0000 0.000484 0.000643 0.001850 -0.087379  0.079466 -0.147167
PEAM 18APR17 2018.2916 58225 1997 2  -63.7   1102  0.580797   5124057  0.959340    -2 -0.130974  0.0000 0.000502 0.000656 0.001925 -0.090073  0.045543 -0.144062
PEAM 18APR18 2018.2943 58226 1997 3  -63.7   1102  0.582932   5124057  0.956002    -2 -0.141123  0.0000 0.000497 0.000639 0.001862 -0.113376  0.108000 -0.129740
PEAM 18APR19 2018.2971 58227 1997 4  -63.7   1102  0.582493   5124057  0.958020    -2 -0.142003  0.0000 0.000486 0.000643 0.001867 -0.078435  0.080365 -0.169825
PEAM 18APR20 2018.2998 58228 1997 5  -63.7   1102  0.583083   5124057  0.957291    -2 -0.152297  0.0000 0.000485 0.000635 0.001861 -0.065644  0.085652 -0.141323
PEAM 18APR21 2018.3025 58229 1997 6  -63.7   1102  0.583563   5124057  0.956710    -2 -0.149065  0.0000 0.000482 0.000640 0.001863 -0.075118  0.086878 -0.158919
PEAM 18APR22 2018.3053 58230 1998 0  -63.7   1102  0.584947   5124057  0.956376    -2 -0.142312  0.0000 0.000484 0.000638 0.001852 -0.081722  0.078398 -0.159501
PEAM 18APR23 2018.3080 58231 1998 1  -63.7   1102  0.583430   5124057  0.956428    -2 -0.140044  0.0000 0.000485 0.000646 0.001855 -0.083215  0.087822 -0.142454
PEAM 18APR24 2018.3107 58232 1998 2  -63.7   1102  0.583848   5124057  0.958538    -2 -0.132775  0.0000 0.000483 0.000637 0.001840 -0.084982  0.089730 -0.144390
PEAM 18APR25 2018.3135 58233 1998 3  -63.7   1102  0.585962   5124057  0.956603    -2 -0.132471  0.0000 0.000480 0.000634 0.001825 -0.084074  0.086037 -0.141010
PEAM 18APR26 2018.3162 58234 1998 4  -63.7   1102  0.582325   5124057  0.956159    -2 -0.134495  0.0000 0.000485 0.000637 0.001848 -0.090396  0.098241 -0.147501
PEAM 18APR27 2018.3190 58235 1998 5  -63.7   1102  0.583385   5124057  0.955200    -2 -0.128305  0.0000 0.000502 0.000650 0.001920 -0.088845  0.085811 -0.169332
PEAM 18APR28 2018.3217 58236 1998 6  -63.7   1102  0.584112   5124057  0.957110    -2 -0.135500  0.0000 0.000492 0.000646 0.001863 -0.095870  0.063025 -0.149516
PEAM 18APR29 2018.3244 58237 1999 0  -63.7   1102  0.582003   5124057  0.956683    -2 -0.137005  0.0000 0.000485 0.000636 0.001833 -0.083947  0.067786 -0.135961
PEAM 18APR30 2018.3272 58238 1999 1  -63.7   1102  0.581044   5124057  0.955707    -2 -0.135393  0.0000 0.000487 0.000641 0.001851 -0.097729  0.090330 -0.150092
PEAM 18MAY01 2018.3299 58239 1999 2  -63.7   1102  0.585735   5124057  0.954107    -2 -0.141803  0.0000 0.000490 0.000640 0.001863 -0.091904  0.091771 -0.155816
PEAM 18MAY02 2018.3326 58240 1999 3  -63.7   1102  0.584108   5124057  0.955814    -2 -0.135551  0.0000 0.000491 0.000649 0.001891 -0.086455  0.086432 -0.153092
PEAM 18MAY03 2018.3354 58241 1999 4  -63.7   1102  0.584828   5124057  0.958817    -2 -0.142982  0.0000 0.000499 0.000660 0.001916 -0.089141  0.089894 -0.181065
PEAM 18MAY04 2018.3381 58242 1999 5  -63.7   1102  0.583014   5124057  0.958900    -2 -0.132520  0.0000 0.000499 0.000662 0.001871 -0.084102  0.080104 -0.145494
PEAM 18MAY05 2018.3409 58243 1999 6  -63.7   1102  0.582642   5124057  0.959035    -2 -0.136304  0.0000 0.000485 0.000644 0.001851 -0.084308  0.078566 -0.143248
PEAM 18MAY06 2018.3436 58244 2000 0  -63.7   1102  0.581669   5124057  0.959390    -2 -0.129079  0.0000 0.000480 0.000625 0.001813 -0.091660  0.063381 -0.128493
PEAM 18MAY07 2018.3463 58245 2000 1  -63.7   1102  0.584069   5124057  0.959304    -2 -0.142796  0.0000 0.000483 0.000621 0.001807 -0.098621  0.093705 -0.134974
PEAM 18MAY08 2018.3491 58246 2000 2  -63.7   1102  0.581998   5124057  0.957469    -2 -0.138839  0.0000 0.000478 0.000626 0.001822 -0.077992  0.060174 -0.138905
PEAM 18MAY09 2018.3518 58247 2000 3  -63.7   1102  0.581986   5124057  0.957602    -2 -0.133121  0.0000 0.000477 0.000627 0.001814 -0.083686  0.085645 -0.143900
PEAM 18MAY10 2018.3546 58248 2000 4  -63.7   1102  0.583027   5124057  0.957793    -2 -0.129101  0.0000 0.000476 0.000626 0.001795 -0.071639  0.061930 -0.129848
PEAM 18MAY11 2018.3573 58249 2000 5  -63.7   1102  0.583422   5124057  0.958195    -2 -0.141438  0.0000 0.000475 0.000623 0.001812 -0.073750  0.070085 -0.135446
PEAM 18MAY12 2018.3600 58250 2000 6  -63.7   1102  0.585002   5124057  0.957913    -2 -0.139994  0.0000 0.000477 0.000620 0.001787 -0.081135  0.051323 -0.110368
PEAM 18MAY13 2018.3628 58251 2001 0  -63.7   1102  0.581349   5124057  0.956597    -2 -0.140750  0.0000 0.000491 0.000644 0.001870 -0.077961  0.047007 -0.135362
PEAM 18MAY14 2018.3655 58252 2001 1  -63.7   1102  0.582270   5124057  0.959718    -2 -0.131484  0.0000 0.000479 0.000637 0.001846 -0.067879  0.053368 -0.139745
PEAM 18MAY15 2018.3682 58253 2001 2  -63.7   1102  0.583338   5124057  0.957781    -2 -0.128966  0.0000 0.000485 0.000637 0.001869 -0.073192  0.049211 -0.124951
PEAM 18MAY16 2018.3710 58254 2001 3  -63.7   1102  0.582854   5124057  0.957561    -2 -0.136363  0.0000 0.000472 0.000626 0.001789 -0.069902  0.055538 -0.121771
PEAM 18MAY17 2018.3737 58255 2001 4  -63.7   1102  0.584313   5124057  0.958555    -2 -0.131805  0.0000 0.000490 0.000640 0.001862 -0.049630  0.064233 -0.140954
PEAM 18MAY18 2018.3765 58256 2001 5  -63.7   1102  0.581039   5124057  0.959748    -2 -0.141664  0.0000 0.000489 0.000642 0.001863 -0.077232  0.053845 -0.127263
PEAM 18MAY19 2018.3792 58257 2001 6  -63.7   1102  0.579813   5124057  0.958340    -2 -0.136852  0.0000 0.000477 0.000632 0.001842 -0.067918  0.056537 -0.145778
PEAM 18MAY20 2018.3819 58258 2002 0  -63.7   1102  0.581318   5124057  0.957290    -2 -0.131686  0.0000 0.000482 0.000630 0.001813 -0.062852  0.041735 -0.108949
PEAM 18MAY21 2018.3847 58259 2002 1  -63.7   1102  0.583626   5124057  0.955347    -2 -0.136138  0.0000 0.000475 0.000624 0.001788 -0.066600  0.064153 -0.127289
PEAM 18MAY22 2018.3874 58260 2002 2  -63.7   1102  0.583828   5124057  0.958085    -2 -0.134444  0.0000 0.000475 0.000625 0.001809 -0.063640  0.050897 -0.142720
PEAM 18MAY23 2018.3901 58261 2002 3  -63.7   1102  0.583953   5124057  0.957642    -2 -0.136689  0.0000 0.000477 0.000625 0.001801 -0.069579  0.054227 -0.127034
PEAM 18MAY24 2018.3929 58262 2002 4  -63.7   1102  0.583279   5124057  0.958248    -2 -0.155610  0.0000 0.000480 0.000635 0.001831 -0.086516  0.060679 -0.129135
PEAM 18MAY25 2018.3956 58263 2002 5  -63.7   1102  0.583769   5124057  0.957231    -2 -0.135330  0.0000 0.000484 0.000641 0.001865 -0.071468  0.047765 -0.137423
PEAM 18MAY26 2018.3984 58264 2002 6  -63.7   1102  0.584077   5124057  0.958410    -2 -0.131672  0.0000 0.000483 0.000635 0.001833 -0.083374  0.057987 -0.123506
PEAM 18MAY27 2018.4011 58265 2003 0  -63.7   1102  0.581172   5124057  0.955578    -2 -0.136913  0.0000 0.000470 0.000620 0.001765 -0.069452  0.056656 -0.125002
PEAM 18MAY28 2018.4038 58266 2003 1  -63.7   1102  0.580230   5124057  0.955345    -2 -0.133900  0.0000 0.000480 0.000627 0.001843 -0.078703  0.081699 -0.156158
PEAM 18MAY29 2018.4066 58267 2003 2  -63.7   1102  0.581153   5124057  0.954383    -2 -0.145874  0.0000 0.000481 0.000632 0.001831 -0.085861  0.063902 -0.132591
PEAM 18MAY30 2018.4093 58268 2003 3  -63.7   1102  0.579027   5124057  0.955064    -2 -0.141876  0.0000 0.000491 0.000646 0.001867 -0.078908  0.083304 -0.118763
PEAM 18MAY31 2018.4120 58269 2003 4  -63.7   1102  0.578500   5124057  0.955419    -2 -0.132175  0.0000 0.000478 0.000627 0.001810 -0.072913  0.053742 -0.116265
PEAM 18JUN01 2018.4148 58270 2003 5  -63.7   1102  0.580016   5124057  0.955345    -2 -0.130088  0.0000 0.000475 0.000622 0.001779 -0.067905  0.045563 -0.113245
PEAM 18JUN02 2018.4175 58271 2003 6  -63.7   1102  0.579464   5124057  0.957679    -2 -0.134777  0.0000 0.000478 0.000629 0.001835 -0.081989  0.067681 -0.142621
PEAM 18JUN03 2018.4203 58272 2004 0  -63.7   1102  0.580565   5124057  0.958128    -2 -0.144651  0.0000 0.000477 0.000628 0.001836 -0.078967  0.063785 -0.143246
PEAM 18JUN04 2018.4230 58273 2004 1  -63.7   1102  0.579465   5124057  0.955788    -2 -0.147050  0.0000 0.000479 0.000635 0.001834 -0.087577  0.048514 -0.126919
PEAM 18JUN05 2018.4257 58274 2004 2  -63.7   1102  0.581447   5124057  0.957422    -2 -0.139881  0.0000 0.000478 0.000625 0.001803 -0.076585  0.054148 -0.100889
PEAM 18JUN06 2018.4285 58275 2004 3  -63.7   1102  0.578316   5124057  0.957461    -2 -0.143488  0.0000 0.000477 0.000626 0.001806 -0.076675  0.060679 -0.116905
PEAM 18JUN07 2018.4312 58276 2004 4  -63.7   1102  0.579371   5124057  0.957719    -2 -0.138563  0.0000 0.000476 0.000629 0.001799 -0.065893  0.031562 -0.118862
PEAM 18JUN08 2018.4339 58277 2004 5  -63.7   1102  0.578561   5124057  0.958132    -2 -0.136662  0.0000 0.000480 0.000624 0.001839 -0.070402  0.067173 -0.139233
PEAM 18JUN09 2018.4367 58278 2004 6  -63.7   1102  0.579562   5124057  0.957550    -2 -0.144367  0.0000 0.000477 0.000627 0.001819 -0.066599  0.062286 -0.135891
PEAM 18JUN10 2018.4394 58279 2005 0  -63.7   1102  0.580200   5124057  0.955492    -2 -0.145845  0.0000 0.000477 0.000625 0.001813 -0.085820  0.075665 -0.114236
PEAM 18JUN11 2018.4422 58280 2005 1  -63.7   1102  0.579024   5124057  0.957351    -2 -0.145139  0.0000 0.000471 0.000619 0.001779 -0.071114  0.054623 -0.114713
PEAM 18JUN12 2018.4449 58281 2005 2  -63.7   1102  0.578305   5124057  0.957471    -2 -0.141360  0.0000 0.000476 0.000621 0.001797 -0.071426  0.059160 -0.130585
PEAM 18JUN13 2018.4476 58282 2005 3  -63.7   1102  0.578067   5124057  0.954732    -2 -0.129055  0.0000 0.000473 0.000628 0.001781 -0.072753  0.060174 -0.123771
PEAM 18JUN14 2018.4504 58283 2005 4  -63.7   1102  0.580589   5124057  0.956715    -2 -0.136562  0.0000 0.000479 0.000628 0.001821 -0.080588  0.066536 -0.135281
PEAM 18JUN15 2018.4531 58284 2005 5  -63.7   1102  0.579417   5124057  0.956674    -2 -0.145521  0.0000 0.000479 0.000630 0.001830 -0.075588  0.070767 -0.127571
PEAM 18JUN16 2018.4559 58285 2005 6  -63.7   1102  0.579584   5124057  0.956792    -2 -0.135784  0.0000 0.000471 0.000620 0.001777 -0.074938  0.070194 -0.119822
PEAM 18JUN17 2018.4586 58286 2006 0  -63.7   1102  0.578019   5124057  0.957908    -2 -0.139526  0.0000 0.000475 0.000629 0.001797 -0.078608  0.069750 -0.121440
PEAM 18JUN18 2018.4613 58287 2006 1  -63.7   1102  0.579834   5124057  0.957531    -2 -0.128724  0.0000 0.000490 0.000626 0.001844 -0.085879  0.070125 -0.116102
PEAM 18JUN19 2018.4641 58288 2006 2  -63.7   1102  0.579386   5124057  0.958137    -2 -0.133640  0.0000 0.000476 0.000631 0.001828 -0.081297  0.075132 -0.140124
PEAM 18JUN20 2018.4668 58289 2006 3  -63.7   1102  0.580180   5124057  0.955275    -2 -0.137745  0.0000 0.000479 0.000626 0.001831 -0.076232  0.073219 -0.132956
PEAM 18JUN21 2018.4695 58290 2006 4  -63.7   1102  0.580449   5124057  0.955981    -2 -0.136348  0.0000 0.000482 0.000629 0.001842 -0.079434  0.056510 -0.137730
PEAM 18JUN22 2018.4723 58291 2006 5  -63.7   1102  0.580567   5124057  0.957225    -2 -0.141029  0.0000 0.000482 0.000640 0.001857 -0.085881  0.077433 -0.131324
PEAM 18JUN23 2018.4750 58292 2006 6  -63.7   1102  0.577788   5124057  0.954685    -2 -0.126567  0.0000 0.000478 0.000617 0.001812 -0.064356  0.061657 -0.113678
PEAM 18JUN24 2018.4778 58293 2007 0  -63.7   1102  0.579980   5124057  0.955242    -2 -0.128347  0.0000 0.000475 0.000629 0.001827 -0.084653  0.088061 -0.127711
PEAM 18JUN25 2018.4805 58294 2007 1  -63.7   1102  0.578027   5124057  0.955855    -2 -0.142892  0.0000 0.000483 0.000638 0.001888 -0.063372  0.048898 -0.156201
PEAM 18JUN26 2018.4832 58295 2007 2  -63.7   1102  0.577935   5124057  0.957613    -2 -0.142106  0.0000 0.000479 0.000629 0.001838 -0.092588  0.059400 -0.136374
PEAM 18JUN27 2018.4860 58296 2007 3  -63.7   1102  0.580437   5124057  0.955479    -2 -0.128132  0.0000 0.000488 0.000655 0.001875 -0.066179  0.051118 -0.113460
PEAM 18JUN28 2018.4887 58297 2007 4  -63.7   1102  0.577867   5124057  0.954533    -2 -0.128265  0.0000 0.000482 0.000634 0.001860 -0.073664  0.045588 -0.138718
PEAM 18JUN29 2018.4914 58298 2007 5  -63.7   1102  0.577560   5124057  0.956048    -2 -0.130747  0.0000 0.000480 0.000637 0.001849 -0.079603  0.069506 -0.129966
PEAM 18JUN30 2018.4942 58299 2007 6  -63.7   1102  0.579981   5124057  0.955120    -2 -0.132300  0.0000 0.000490 0.000648 0.001887 -0.087093  0.077425 -0.140052
PEAM 18JUL01 2018.4969 58300 2008 0  -63.7   1102  0.578470   5124057  0.958033    -2 -0.133559  0.0000 0.000485 0.000642 0.001876 -0.079790  0.075292 -0.132700
PEAM 18JUL02 2018.4997 58301 2008 1  -63.7   1102  0.578049   5124057  0.957095    -2 -0.133924  0.0000 0.000478 0.000632 0.001833 -0.077916  0.058195 -0.126477
PEAM 18JUL03 2018.5024 58302 2008 2  -63.7   1102  0.578073   5124057  0.954016    -2 -0.123613  0.0000 0.000481 0.000632 0.001833 -0.070285  0.043496 -0.109154
PEAM 18JUL04 2018.5051 58303 2008 3  -63.7   1102  0.577532   5124057  0.955207    -2 -0.129327  0.0000 0.000479 0.000627 0.001847 -0.072673  0.053598 -0.113672
PEAM 18JUL05 2018.5079 58304 2008 4  -63.7   1102  0.578851   5124057  0.956266    -2 -0.128462  0.0000 0.000475 0.000624 0.001832 -0.071342  0.055927 -0.145687
PEAM 18JUL06 2018.5106 58305 2008 5  -63.7   1102  0.581479   5124057  0.952813    -2 -0.111836  0.0000 0.000483 0.000638 0.001903 -0.065176  0.078346 -0.167608
PEAM 18JUL07 2018.5133 58306 2008 6  -63.7   1102  0.577896   5124057  0.955290    -2 -0.137776  0.0000 0.000475 0.000622 0.001799 -0.081550  0.071988 -0.117649
PEAM 18JUL08 2018.5161 58307 2009 0  -63.7   1102  0.578406   5124057  0.954185    -2 -0.127291  0.0000 0.000481 0.000637 0.001847 -0.047792  0.041599 -0.130719
PEAM 18JUL09 2018.5188 58308 2009 1  -63.7   1102  0.577332   5124057  0.953043    -2 -0.126544  0.0000 0.000478 0.000623 0.001807 -0.072774  0.059757 -0.101494
PEAM 18JUL10 2018.5216 58309 2009 2  -63.7   1102  0.580147   5124057  0.955836    -2 -0.134339  0.0000 0.000478 0.000633 0.001849 -0.053497  0.050467 -0.123543
PEAM 18JUL11 2018.5243 58310 2009 3  -63.7   1102  0.578157   5124057  0.956782    -2 -0.132155  0.0000 0.000478 0.000628 0.001841 -0.071976  0.065976 -0.142352
PEAM 18JUL12 2018.5270 58311 2009 4  -63.7   1102  0.578291   5124057  0.954086    -2 -0.137760  0.0000 0.000472 0.000623 0.001821 -0.082109  0.065172 -0.132475
PEAM 18JUL13 2018.5298 58312 2009 5  -63.7   1102  0.579661   5124057  0.955351    -2 -0.132710  0.0000 0.000476 0.000629 0.001839 -0.074484  0.070518 -0.135599
PEAM 18JUL14 2018.5325 58313 2009 6  -63.7   1102  0.577847   5124057  0.954856    -2 -0.127557  0.0000 0.000476 0.000624 0.001830 -0.076263  0.051348 -0.109816
PEAM 18JUL15 2018.5352 58314 2010 0  -63.7   1102  0.575550   5124057  0.956156    -2 -0.130692  0.0000 0.000477 0.000630 0.001838 -0.067744  0.047436 -0.123307
PEAM 18JUL16 2018.5380 58315 2010 1  -63.7   1102  0.578649   5124057  0.954557    -2 -0.133157  0.0000 0.000478 0.000633 0.001832 -0.063380  0.057233 -0.148109
PEAM 18JUL17 2018.5407 58316 2010 2  -63.7   1102  0.578496   5124057  0.955827    -2 -0.132945  0.0000 0.000476 0.000633 0.001855 -0.066974  0.072464 -0.171561
PEAM 18JUL18 2018.5435 58317 2010 3  -63.7   1102  0.578393   5124057  0.956929    -2 -0.124018  0.0000 0.000477 0.000630 0.001831 -0.083518  0.093810 -0.137141
PEAM 18JUL19 2018.5462 58318 2010 4  -63.7   1102  0.577127   5124057  0.956991    -2 -0.136435  0.0000 0.000474 0.000632 0.001823 -0.070552  0.064992 -0.130777
PEAM 18JUL20 2018.5489 58319 2010 5  -63.7   1102  0.576893   5124057  0.955788    -2 -0.128878  0.0000 0.000483 0.000637 0.001872 -0.048521  0.015309 -0.152031
PEAM 18JUL21 2018.5517 58320 2010 6  -63.7   1102  0.580071   5124057  0.956708    -2 -0.134149  0.0000 0.000482 0.000632 0.001857 -0.072724  0.076662 -0.152343
PEAM 18JUL22 2018.5544 58321 2011 0  -63.7   1102  0.576645   5124057  0.952431    -2 -0.134084  0.0000 0.000482 0.000634 0.001852 -0.074914  0.065906 -0.144039
PEAM 18JUL23 2018.5572 58322 2011 1  -63.7   1102  0.576530   5124057  0.953474    -2 -0.126388  0.0000 0.000477 0.000631 0.001844 -0.068815  0.078318 -0.148291
PEAM 18JUL24 2018.5599 58323 2011 2  -63.7   1102  0.576530   5124057  0.951256    -2 -0.118523  0.0000 0.000482 0.000640 0.001833 -0.052759  0.058114 -0.121907
PEAM 18JUL25 2018.5626 58324 2011 3  -63.7   1102  0.578396   5124057  0.950002    -2 -0.113751  0.0000 0.000478 0.000626 0.001830 -0.067561  0.055119 -0.118860
PEAM 18JUL26 2018.5654 58325 2011 4  -63.7   1102  0.577290   5124057  0.954070    -2 -0.121440  0.0000 0.000486 0.000631 0.001888 -0.081854  0.101997 -0.144694
PEAM 18JUL27 2018.5681 58326 2011 5  -63.7   1102  0.578050   5124057  0.957668    -2 -0.129547  0.0000 0.000481 0.000627 0.001853 -0.073366  0.068322 -0.149052
PEAM 18JUL28 2018.5708 58327 2011 6  -63.7   1102  0.577037   5124057  0.953489    -2 -0.131392  0.0000 0.000472 0.000623 0.001797 -0.076089  0.072720 -0.117080
PEAM 18JUL29 2018.5736 58328 2012 0  -63.7   1102  0.578855   5124057  0.950305    -2 -0.127992  0.0000 0.000478 0.000634 0.001832 -0.063082  0.064299 -0.090172
PEAM 18JUL30 2018.5763 58329 2012 1  -63.7   1102  0.577089   5124057  0.952905    -2 -0.130225  0.0000 0.000489 0.000649 0.001868 -0.055558  0.047200 -0.107009
PEAM 18JUL31 2018.5791 58330 2012 2  -63.7   1102  0.578148   5124057  0.952575    -2 -0.135328  0.0000 0.000517 0.000670 0.001953 -0.058274  0.041766 -0.139034
PEAM 18AUG01 2018.5818 58331 2012 3  -63.7   1102  0.577741   5124057  0.953763    -2 -0.128377  0.0000 0.000485 0.000639 0.001864 -0.076621  0.063303 -0.149641
PEAM 18AUG02 2018.5845 58332 2012 4  -63.7   1102  0.578639   5124057  0.953577    -2 -0.127143  0.0000 0.000489 0.000641 0.001875 -0.093002  0.088868 -0.163162
PEAM 18AUG03 2018.5873 58333 2012 5  -63.7   1102  0.577043   5124057  0.955657    -2 -0.132692  0.0000 0.000469 0.000622 0.001774 -0.075487  0.051822 -0.120285
PEAM 18AUG04 2018.5900 58334 2012 6  -63.7   1102  0.578006   5124057  0.953588    -2 -0.127048  0.0000 0.000477 0.000628 0.001832 -0.058859  0.048220 -0.134047
PEAM 18AUG05 2018.5927 58335 2013 0  -63.7   1102  0.579355   5124057  0.954792    -2 -0.131925  0.0000 0.000485 0.000635 0.001856 -0.079991  0.062691 -0.124656
PEAM 18AUG06 2018.5955 58336 2013 1  -63.7   1102  0.576080   5124057  0.956174    -2 -0.137076  0.0000 0.000486 0.000626 0.001844 -0.079391  0.042917 -0.127303
PEAM 18AUG07 2018.5982 58337 2013 2  -63.7   1102  0.578260   5124057  0.956162    -2 -0.115448  0.0000 0.000484 0.000631 0.001843 -0.088311  0.092206 -0.148153
PEAM 18AUG08 2018.6010 58338 2013 3  -63.7   1102  0.577379   5124057  0.956805    -2 -0.135935  0.0000 0.000480 0.000631 0.001831 -0.087664  0.077611 -0.116733
PEAM 18AUG09 2018.6037 58339 2013 4  -63.7   1102  0.576431   5124057  0.956094    -2 -0.120480  0.0000 0.000475 0.000628 0.001796 -0.055238  0.026476 -0.103090
PEAM 18AUG10 2018.6064 58340 2013 5  -63.7   1102  0.577596   5124057  0.954801    -2 -0.126809  0.0000 0.000485 0.000625 0.001831 -0.076609  0.048022 -0.117006
PEAM 18AUG11 2018.6092 58341 2013 6  -63.7   1102  0.576641   5124057  0.956675    -2 -0.136406  0.0000 0.000475 0.000628 0.001823 -0.058489  0.035817 -0.147432
PEAM 18AUG12 2018.6119 58342 2014 0  -63.7   1102  0.575667   5124057  0.959215    -2 -0.134631  0.0000 0.000477 0.000628 0.001829 -0.077076  0.053396 -0.135212
PEAM 18AUG13 2018.6146 58343 2014 1  -63.7   1102  0.577896   5124057  0.952826    -2 -0.126807  0.0000 0.000475 0.000620 0.001800 -0.088975  0.073092 -0.125191
PEAM 18AUG14 2018.6174 58344 2014 2  -63.7   1102  0.577604   5124057  0.954588    -2 -0.123608  0.0000 0.000474 0.000622 0.001810 -0.071569  0.051278 -0.121795
PEAM 18AUG15 2018.6201 58345 2014 3  -63.7   1102  0.578205   5124057  0.953508    -2 -0.121109  0.0000 0.000475 0.000622 0.001795 -0.068474  0.067102 -0.121870
PEAM 18AUG16 2018.6229 58346 2014 4  -63.7   1102  0.576729   5124057  0.957077    -2 -0.125530  0.0000 0.000497 0.000651 0.001923 -0.083252  0.055850 -0.172482
PEAM 18AUG17 2018.6256 58347 2014 5  -63.7   1102  0.576461   5124057  0.955380    -2 -0.133398  0.0000 0.000495 0.000643 0.001861 -0.075313  0.030968 -0.153394
PEAM 18AUG18 2018.6283 58348 2014 6  -63.7   1102  0.578519   5124057  0.956905    -2 -0.127119  0.0000 0.000484 0.000629 0.001837 -0.078829  0.064618 -0.130611
PEAM 18AUG19 2018.6311 58349 2015 0  -63.7   1102  0.578337   5124057  0.957372    -2 -0.135912  0.0000 0.000479 0.000625 0.001839 -0.068081  0.071685 -0.109693
PEAM 18AUG20 2018.6338 58350 2015 1  -63.7   1102  0.575522   5124057  0.953988    -2 -0.136280  0.0000 0.000477 0.000634 0.001801 -0.057051  0.053412 -0.119415
PEAM 18AUG21 2018.6366 58351 2015 2  -63.7   1102  0.578144   5124057  0.953466    -2 -0.140644  0.0000 0.000474 0.000628 0.001799 -0.054830  0.051841 -0.120044
PEAM 18AUG22 2018.6393 58352 2015 3  -63.7   1102  0.576189   5124057  0.955053    -2 -0.123530  0.0000 0.000498 0.000656 0.001901 -0.087633  0.030281 -0.132512
PEAM 18AUG23 2018.6420 58353 2015 4  -63.7   1102  0.575627   5124057  0.956701    -2 -0.128981  0.0000 0.000496 0.000656 0.001887 -0.104154  0.037528 -0.122373
PEAM 18AUG24 2018.6448 58354 2015 5  -63.7   1102  0.576181   5124057  0.954286    -2 -0.134466  0.0000 0.000476 0.000621 0.001798 -0.084662  0.051984 -0.082189
PEAM 18AUG25 2018.6475 58355 2015 6  -63.7   1102  0.576245   5124057  0.955354    -2 -0.134997  0.0000 0.000470 0.000619 0.001768 -0.063405  0.052791 -0.114458
PEAM 18AUG26 2018.6502 58356 2016 0  -63.7   1102  0.577275   5124057  0.956042    -2 -0.129023  0.0000 0.000478 0.000626 0.001822 -0.060483  0.068799 -0.139141
